"Invoice ASAP for PayPal & QuickBooks","InvoiceASAP, Inc.","Easy Mobile Invoicing, Signature Capture & Secure Cloud Storage! Manage Customers & Great ReportingAttach Photos & Voice Memos to InvoicesQuickBooks® for PC, QuickBooks Online & Xero Compatible - Sync Your Data, No Double EntryGreat for managing a team of any size.Enterprise ready.Featured in: The WSJ, TechCrunch, ZDNet, Reuters, PC Magazine, Yahoo Finance, Business Wire, The Phoenix Business Journal and many more.Works with your merchant account, Paypal or WePay for web credit card payments!FEATURES· Signature capture· Accounting integration· Add your logo· Powerful reporting & customer management· Attach photos to any invoice· Manage multiple users & teams in the field· Mobile printing· Multiple currencies· Multiple jobs per customerEASY TO USE· Simple yet powerful design built for business owners.  Accountants love it too.· Supported by incredible customer service. Smart, friendly help available by email (support@invoiceasap.com) whenever you have questions.· Your data is always safe and accessible no matter what device you’re using.· You'll be creating estimates and receipts, and invoicing your clients in just a few minutes!IN THE CLOUD· Your invoiceASAP account is accessible on all your devices so you can work where you want, when you want.· Your data is always backed up and secure.REVIEWExactly what we were looking for!! A+++by DyeItRiteEspecially with the latest release of InvoiceASAP.  It has been the perfect solution to streamlining the invoicing process from our mobile infield technicians. It has automated a process and has saved our bookkeeper a tremendous amount of time as these invoices used to have to be entered into quickbooks manually. The Support has been phenomenal as well! This app is highly recommended and probably the only thing like it I have seen on the market.","Free","Business","11.1 MB","Appnola, LLC","4 and a half stars","107 Ratings","https://itunes.apple.com/us/app/invoice-asap-for-paypal-quickbooks/id451228846?mt=8""
"
"Children's Bible Games : App with Puzzles, Interactive Stories, Trivia Quiz, Religion Activities and Educational Lessons for Kids, Christian Families, Catechism and Sunday Schools","Barcelona Multimedia","Engage your kids and family with the Bible with funny and faithful Games & Activities.• 300 Games & Activities on 60 Bible Stories narrated with comic strips.Top100 Trivia/USA• Help kids learn the stories better, get the point and remember forever in an enjoyable way.Bible apps: My First Bible Books, My First Bible Games, My First Daily Prayer, Children's Bible, Children's Bible Games, Children's Bible Daily Prayer, Teen's Bible +5.000.000u. worldwide!• Try before you buy: FREE different games on Bible Stories.What is it?------------• The app contains 60 Bible Stories, each with 2 activities & 3 games plus the story in comic book format.• 300 Games & Activities for kids aged 7 and up.• 60 Sunday School lessons based on Bible Stories (list: www.childrenbible.org).What's in it for me?------------------• If you want to keep your kids engaged in the Bible Stories, this app is for you.• If you are looking for a faithful resource for effective Bible teaching, this app is for you.• If you want an aid to learn visually, improve memory and understand better, this app is for you.How can I know my kids and I will like it?----------------------------------------• Just try for FREE! • ChristianiPhoneApps.com: ""It will give you, as a parent, an opportunity to play with your kids and to share bible stories along the process."" • TheAppleGoogle.com: ""Parents & teachers will find the App extremely useful.""• FunEducationalApps.com: ""Barcelona Multimedia has a proven track record of creating popular Christian apps for children. Their previous apps, “Children’s Bible Books & Movies” & “Children’s Daily Prayer” are strong sellers in the App Store."" • TheiPhoneMom.com: ""If you are a Sunday School teacher, or someone who wants to engage their child with the Bible and Jesus teachings, this is a great app to have in your arsenal.""• SmartAppsForKids.com: ""Use these games with your children as a complement to planned Bible studies or as part of devotional exercises.""Activities & Games---------------Read & share the stories, solve the activities, play the games, puzzle & complete your Bible sticker album. For each story you'll find:• The Bible Story with comic books featuring only Scripture texts.• An activity with a visual quiz to focus on the key points of the story. Use it as a daily lesson and have fun!• A fine-art trivia question with a Bible quote & 3 biblical works of art.• 3 games (easy, intermediate & advanced) to get the key point of the story.All the activities have been carefully and faithfully created with the utmost respect for the Bible to help a kid read & learn about the Scripture.Bible translation: Good News Bible from American Bible Society.Features-------• Universal app for iPhone & iPad.• 6 languages: English, Spanish, Portuguese, French, Italian & Catalan.• Buy the games with in-app purchases.• You can use it offline.Purchase once, play on all your devices!-----------------------------------Once you buy a game, you can keep your purchase forever. Tap “Settings” and then “Restore purchases” to restore them on all your devices (iPad, iPhone & iPod Touch) with the same Apple ID.Reviews------I teach Sunday School and children learn best through hands-on activities and live visuals. I keep them engaged and interested with all the resources I can find and these games work really well. Cindy11 KIDS’ FUN & FAITHFUL BIBLE APPS FOR CHRISTIAN FAMILIES & SCHOOLS -------------------• 365 Bible Stories 0-6yo• 365 Prayers for Kids 0-6yo• My First Bible Books 0–6yo • My First Daily Prayer 0-6yo • My First Bible Games & Activities 0–6yo • The Activity Bible for Kids 0-6yo• Children's Bible Books & Movies +7yo • Children's Bible Daily Prayer +7yo • Children's Bible Games & Activities +7yo • The Activity Bible for Kids +7yo• Teen's Bible +13yoContact------Please note that we cannot reply on the App Store, so please use the email contact@childrenbible.org if you need assistance.","Free","Books","64.3 MB","Barcelona Multimedia","4 and a half stars","56 Ratings","https://itunes.apple.com/us/app/childrens-bible-games-app/id543200805?mt=8""
"
"ReverbNation for Artists","ReverbNation","Download the official ReverbNation for Artists App. Now you can update your ReverbNation artist account from your iPhone, iPad, or iPod touch. You can Manage Your Shows, Update Your Status, Check Your Stats, Collect Fan Emails, and send FanReach Emails from Anywhere.Manage your ShowsReverbNation for Artists App lets you add new shows and manage existing ones right from your mobile device! We even let you report attendance of your shows after they're over. Booking and keeping track of gigs has never been easier.Update Your StatusThe app lets you post status updates to ReverbNation, Twitter, and Facebook.Check Your StatsWith the app, you can track your Band Equity, see Fan stats like Fan Count and Fan Heat Map, and also see how often fans are listening to your songs and watching your videos.Collect Fan Emails and Send FanReach Emails from AnywhereThe ReverbNation for Artists App is deeply integrated with our signature FanReach email system. This app allows you to send emails directly to fans, see the statistics on the emails you sent and add fans directly to your FanReach email list. That’s right - no more clipboards and pens at shows to collect fan emails. Download the ReverbNation for Artist's App and you can instantly start collecting fan information on your iPhone, iPad, or iPod touch.","Free","Music","16.5 MB","Eminor Inc.","4 and a half stars","81 Ratings","https://itunes.apple.com/us/app/reverbnation-for-artists/id403836377?mt=8""
"
"iTunes Connect","Apple","iTunes Connect allows you to access the apps, music, movies, TV shows, and books you have made available for download from the App Store, iTunes Store, and iBooks Store. You can also use iTunes Connect to check the latest trends from your iPhone, iPad, and iPod touch.","Free","Business","6.3 MB","Apple Inc.","3 stars","76 Ratings","https://itunes.apple.com/us/app/itunes-connect/id376771144?mt=8""
"
"Emoticons & Captions Collage – Beautiful Sticker Text on Photo Editor","Senming Huang","*********************************Free for a very limited time!*********************************Why don't you send texts with photo attached! *****This app gives you endless possibilities! You can add Colorful texts, Hilarious emoticons on the pictures and astonish your friends!*****With it, your photos can be the most eye-catching in your social streams. There are more than 300 funny emoticons with various styles: cute emoji, creepy emoji, nature images. And excitingly we have Merry Christmas Images!!!There are hundreds of font styles and as many as 66 font colors for you to better express yourself.There are also 40 special fonts to to help you create the coolest texts on pictures.It's important that you learn to express yourself.Sometimes all the things you want to say can find no voice. Then, create a coolest photos with colorful texts and funny emoticons. It's the best way to say things that matches your feelings.Let's say it like you mean it. Some awesome features:+ You can select a photo from camera album or take a new photo.+ More than 300 funny emoticons with various styles to match your different feelings.+ More than 60 font colors and hundreds of fonts styles to better express yourself.+ You can easily move emoticons or captions by simple touch and drag. + You can easily delete emoticons or captions by simple touch and tap.+ You can share it via Email, Facebook or Twitter and astonish your friends.","Free","Social Networking","24.8 MB","Senming Huang","4 and a half stars","58 Ratings","https://itunes.apple.com/us/app/emoticons-captions-collage/id586834273?mt=8""
"
"GlucoSuccess","The Massachusetts General Hospital","GlucoSuccess is powered by Apple’s new ResearchKit, allowing you to participate in a medical research study focused on Pre-Diabetes & Diabetes.  Our study team at Massachusetts General Hospital hopes that this app will not only further research into Diabetes, but also help you gain insight into how your behaviors affect your health.GlucoSuccess helps you keep track of health behaviors important for people with type 2 diabetes, such as physical activity, diet, and taking your medicines. Data that you share through the app as part of the research study will create an unprecedented crowd-sourced database of health behaviors and glucose values from people just like you. Studying all this real-world data will help researchers understand how health behaviors influence blood glucose in real life, with a resolution greater than ever before.  Additionally, GlucoSuccess provides personalized insights into how your health behaviors relate to finger-stick blood glucose values, to help you manage your type 2 diabetes.  By combining a personal app and a research study, GlucoSuccess will help explore how the iPhone can enable new kinds of clinical research.Key Features:Record and track:-	Activity duration and intensity-	Diet information-	Blood glucose measurements-	Body weight-	Waist sizeProvide an integrated view of your health behaviors:-	Compare foods you ate before in-range/out-of-range blood glucose measurements-	Compare activity levels before in-range/out-of-range blood glucose measurementsReceive Notifications about:-	Logging your blood glucose-	Recording diet information through LoseItEligibility:  To join this study, you must meet the following criteria:-	Be 18 years of age or older-	Reside in the US-	Have an existing diagnosis of Pre-Diabetes or DiabetesHealthKit Data Access:The app will read and write the following fields from HealthKit with your permission:-	Height-	WeightThe app will read the following fields from HealthKit with your permission:-	Blood glucose-	Carbohydrates-	Dietary Calories-	Sugar-	Steps-	Biological SexThis app will read and/or write data from Apple's Health App with your permission.","Free","Medical","34.1 MB","THE MASSACHUSETTS GENERAL HOSPITAL","3 stars","61 Ratings","https://itunes.apple.com/us/app/glucosuccess/id972143976?mt=8""
"
"Draw Something Free","OMGPOP","Play the Free version of Draw Something, the most popular social drawing and guessing game in the App Store with over 7 billion drawings created! Experience for yourself the laugh-out-loud game your friends are raving about! - 3000+ Words to Draw - 5 FREE Bombs _________________________________PRAISE FOR DRAW SOMETHING FREE“Keeps me entertained for hours.” - Jspronk“Awesome!!! My New Addiction"""" - Paul B""BEST GAME IN IPHONE HISTORY"" - Brian RFEATURES:-Play with Your Friends on iPhone, iPad and iPod Touch!Challenge friends on Facebook or Twitter, or be automatically partnered with new gaming buddies.-No Drawing Skills Required!Stick figures and a sense of humor are welcome! Just wiggle you finger to create a doodle masterpiece!-Color Craze - Over 50 Vibrant Colors!Turn simple doodles into rich masterpieces with color packs.-Turn-based GameplayPerfect for gamers-on-the-go! Take turns drawing and guessing at your own pace.- Guess SomethingTake the weekly challenge & guess drawings of players from around the world. Complete challenges and earn bombs.- Leaderboard Compete with your friends & check whose guessing skills are better.-BombsStumped by a difficult word? Use bombs to make it easier to guess.-Push NotificationsBe alerted when it’s your turn to draw or guess.Become a fan! Get exclusive rewards and stay up to date on our latest news.Like us on Facebook: http://www.facebook.com/playdrawsomethingUse of this application is governed by the Zynga Terms of Service. Collection and use of personal data are subject to Zynga's Privacy Policy. Both policies are available in the Application License Agreement below as well as at www.zynga.com. Social Networking Service terms may also apply.","Free","Games","29.3 MB","OMGPOP, Inc.","4 and a half stars","3981 Ratings","https://itunes.apple.com/us/app/draw-something-free/id488628250?mt=8""
"
"BMW M Power Meter","BMW Group","Joy is measurable.Driving pleasure in tenths of a second and m/s²: You drive. The BMW M Power Meter measures. The upgraded BMW M Power Meter App is now available - with even more features. Thanks to GPS integration, your measurements will be even more precise. Using integrated movement sensors, your iPhone or iPod Touch can record the performance data of your driving. For example, your fastest quarter of a mile, your best 0 to 100 km/h time or your highest speed in a bend. And because the last ten results are saved, you are able to compare your performance with your friends and their vehicles.This is how it works: you need to position your iPhone in your vehicle as described below and start the App. Select your preferred mode: continual monitoring or acceleration to a specific speed or over a specified distance. The following data can be displayed in real time:- Speed (mph / km/h)- Acceleration (G-force)- Lateral acceleration (Lateral G)- Travel time for a specified distance (e.g. 100 m) - Acceleration to a specific speed (e.g. 0-100 km/h)Measurement begins as soon as you activate the ""Start measurement"" button.- The vehicle must be stationary to start recording the measurements- The measurements should be recorded on a level road without steep inclines- The iPhone should either be upright (e.g. in a holder) or laid flat facing the exact direction you are driving in to ensure the measurements are accurate- Once the iPhone is in place, accept the conditions screen by pressing ""Accept"" and then begin measurement by pressing ""Start measurement"".- After measurement has begun, accelerate until you have reached the target speed or until you have covered the specified distance.One last piece of important information:Please always give first priority to your safety and to that of others on the road. Only by adhering to the speed limits and driving carefully and responsibly can one truly enjoy measurable driving pleasure to its full extent.And now: get ready for the next chapter of BMW M. And you can also discover the new BMW M5 Sedan in the App. DisclaimerThis application is intended for entertainment only! Please make sure you drive carefully, adhere to all speed limits and traffic regulations in your respective country and come to a safe standstill before you check your measurements. Do not use the application for speeding or racing. Do not check the display while driving. BMW cannot be held responsible for any damage inflicted on persons or objects of any amount. BMW is not liable for malfunctions of iPhone or loss of data resulting from use of the application. The use of this application is at your own risk. Measurements will deviate from actual values and do not reflect any official or other measurements of BMW AG. Values may vary and are subject to change depending on different conditions.Languages: English, GermanRequirements: compatible with iPhone, iPad and iPod Touch with OS 4.0 or above.","Free","Navigation","25.0 MB","BMW Group","2 and a half stars","21 Ratings","https://itunes.apple.com/us/app/bmw-m-power-meter/id344494968?mt=8""
"
"GoMeals","sanofi-aventis U.S. LLC.","If you have a health condition like diabetes, information about what you eat can be important. GoMeals® was developed to help you make healthy lifestyle choices at home or on the go. GoMeals includes tools for eating healthy, staying active, and tracking your blood glucose levels.FOOD TRACKERGoMeals is more than a calorie counter. With nutritional values for your favorite foods and restaurant menu items powered by the CalorieKing™ food database, search thousands of foods and dishes from popular restaurants, grocery stores and the items you have in your own kitchen to easily see the nutritional value (i.e., calories, carbohydrates, fats, protein, etc.) of the foods you eat. Even sync the data you enter in your Fitbit account with GoMeals.ACTIVITY TRACKERWith the activity tracker, GoMeals lets you calculate the number of calories you burn. Select a physical activity and your intensity level. You can save your favorite activities into a customized workout and even link your Fitbit account to GoMeals so the calories your burn automatically sync.GLUCOSE TRACKERIf you have diabetes, you may be checking your blood sugar levels several times a day. GoMeals offers you a handy place to record and view your numbers. Track your highs and lows. And with meal and exercise tags, you'll have a handy log of your readings to share with your physician.RESTAURANT LOCATORDiscover restaurants in your area with GoMeals. The app will even show you which restaurants are closest and map the location. With a database of over 20,000 restaurant items, you can make healthy eating choices before you even step in the door.CLOUD SYNCWhen you log in with a free GoMeals account, you get the added benefit of backing up your history and favorites to our cloud network. And if you use GoMeals on multiple devices or on the Web (with GoMeals Online) your data will be waiting for you! Manage your nutrition and exercise, and give yourself the tools and information you need to manage diabetes. Even if you don't have diabetes, you'll still find GoMeals a great resource.SUPPORTYou asked for it and we listened. In addition to customer support on Twitter, we’ve made it easier to reach the GoMeals support team. Now you can contact us via email to get your GoMeals questions answered.","Free","Health & Fitness","41.1 MB","sanofi-aventis U.S. LLC.","3 and a half stars","5 Ratings","https://itunes.apple.com/us/app/gomeals/id336651139?mt=8""
"
"Keep Calm! Funny posters Creator Free","Jay Colber","Create your custom KEEP CALM AND CARRY ON posters, then save or share to Instagram & more.Our users say it's the BEST Keep Calm app!- Edit text- Edit icon (880 Icons in 21 categories are provided)- Edit background color- Use a photo as a background- Save new poster to your Camera Roll- Share to Instagram, Facebook, Email and Twitter SIMPLE to use, PROFESSIONAL results.Create a parody for the classic WWII poster.This app uses the same font and elements of the original.Instructions:1. Swipe to change background color.2. Use Edit buttons to enter text and to change icon3. When done, use Share button to share it to Instagram, Facebook, Email, Twitter or save it to your Camera Roll.","Free","Entertainment","13.8 MB","Jay Colber","4 stars","109 Ratings","https://itunes.apple.com/us/app/keep-calm!-funny-posters-creator/id545127921?mt=8""
"
"Starfall ABCs","Starfall Education","The ""ABCs"" section of Starfall.com's well-loved website is now available as a universal application for your iPhone, iPad, and iPod Touch.  Our activities motivate through positive reinforcement and play.  (Note: App contains the ABC letter section only, NOT the whole website) Children delight as they see, hear, and interact with letters and sounds in words, sentences, and games.  They learn to recognize letters and develop skills that will ensure they become confident leaders.  All children, and especially English language learners, benefit.","$2.99","Education","32.9 MB","Starfall Education, LLC","3 and a half stars","26 Ratings","https://itunes.apple.com/us/app/starfall-abcs/id395623983?mt=8""
"
"SpokenWord Audio Bible - New Testament","George Dimidik","SpokenWord Audio Bible - New Testament World English Bible translationAudio is provided by AudioTreasure.comThis program allows you to listen the entire New Testament in audio form. All the audio is embedded in  the software, so you can listen the Holy Bible at any time, without the need for a wireless connection.The program remembers the audio position so you can start listening where you last left off. The audio will keep playing even after the screen is locked so you can save battery power while continuing to listen.The program is simple to use, touch the book icon to select the Book/Chapter to start at, and you can fast forward, rewind, pause, and skip forward and back chapters.Now you can purchase an upgrade in the app to give you the following added features:    -No advertisements    -Read along scripture text in synch with the audio    -Navigate by verse in addition to chapter    -Sleep timer    -Change playback speed while keeping a natural sounding voice    -Repeat playback between books/chapters/versesThe World English Bible is a public domain Modern English update of the American Standard Version of 1901 and can be found at http://ebible.org/web/*****IMPORTANT NOTE:*******This is a large download (approximately 170 MB) and you'll be better off downloading it via iTunes first, then synching it to your iPhone/iPod touch.","Free","Reference","170 MB","George Dimidik","4 and a half stars","16 Ratings","https://itunes.apple.com/us/app/spokenword-audio-bible-new/id304085181?mt=8""
"
"IQ Test FREE","Pop-Hub Limited","Measures your intelligence quotient (IQ). There are 10 million downloads worldwide since 2010!Features:1. The IQ test is a highly accurate test prepared by experts.2. After you finish the test, you will receive a certificate of your IQ and the global ranking.3. There are 2 tests: Classic Test and Mensa Test.4. It will take you 15~30 minutes to finish the test.5. You can share your IQ and the certificate with your friends via social networks such as Facebook, twitter, tumblr, instagram etc.6. Differing to other IQ test apps, this app does not give testers abnormally high scores (>130) to please them.Customer Reviews:Made me strain my brain 5-star by Mike Nevs - 2013-4-15Pretty good app. Hope you like to figure out patterns and numbers like I do! My IQ is 120... See if you can do better!! Good luck!Very good app. 4-star by Petmate - 2013-3-8Clean and detailed questionaire and user friendly operations. Like it.Score equals my state avg score. 5-star by GibberJabberwalky - 2012-10-8My IQ has been rated from 2nd grade on to meet standards for a High Potential program in my state. I rate this app a 5 because my scored matched exactly my 10 year average score.Awesome IQ test. 5-star by Mente21 - 2012-3-25If you like to know what your IQ score is, this is a great app!challenging! 4-star by softlover - 2011-3-28I did not have very high results, but now I know that I should develop and exercise my brains.Thanks, the quiz!Great. 5-star by Aguythatcares - 2011-2-5I have really started to think more after using this app. And it doesn't just make you buy it it's really is a very cool and fun test that shows you a real IQ score. It said I got a 130 and I've token it more then once and its always tells me somewhere around that some number and I have token other test that say the some thing. This app was fun and really make you think and that's cool to just have on your phone but I do think more question would make it more interesting.Awesome. 4-star by My Prince - 2010-11-15My boyfriend is a psychologist and he thinks it's pretty accurate","Free","Utilities","12.3 MB","Pop-Hub Limited","3 and a half stars","18 Ratings","https://itunes.apple.com/us/app/iq-test-free/id378722461?mt=8""
"
"Cricbuzz - Live Cricket Scores & News","Cricbuzz.com","Quick update:The ICC Cricket World Cup 2015 is around the corner and we have you covered. There's a new World Cup section in the app. Check out a number of interesting features like caricatures of captains from 1975 to 2011 sporting their jerseys, historical World Cup timelines, Teams section to follow your favourite team, World Cup 2015 Venues, Squads, Preview, Photos and much more...Introduction:Cricbuzz, the best app for live cricket scores, created by the same folks at Cricbuzz.com, gives you a unique and unmatched experience of following cricket on your iphone. With comprehensive live coverage of all international matches(bilateral, ICC Cricket World Cup, World T20,Champions Trophy, T20 leagues (IPL, CLT20, Big Bash, CPL, BPL etc..) and major domestic tournaments, you will never miss out on anything that happens on the cricket field.New and Noteworthy features:Universal App - This is the first truly universal iOS app from a major cricket site. The same app works on both iPhone and iPad.Smart 'Match Center' - Match Center screen adapts to the state of the match - Upcoming, Live or Complete.Match Cards - Contextual snippets like stats/trivia/weather. Following a cricket match will not be the same again.Unified Home Screen - The new, enhanced Home Screen has all the interesting content of the moment - Featured matches, News & Photo Galleries.Map View for Matches - Matches spread out on world map gives you a unique and compelling experience.Other features:Live scores and ball by ball text commentary that helps you visualize the action as and when it unfolds.Live Audio commentary in English and other regional languages - if listening is your thing.Match alerts via push notification service - so that you don't miss THE momentLatest cricket news and editorials - to keep you posted on the latest happenings.Upcoming matches - what's up for tomorrow, next week, next month?Results of recently completed matches - in case you missed a match.Photos - because a picture is worth a thousand words and all that.Player profiles - Cricket is all about the players - runs, wickets and everything else.Player and Team Rankings for ODI, Test, and T20I - know the current ranking of your favorite player, always.Points tables for all major tournaments - which team is at the top and who well get knocked out?Whether you are a seasoned follower of the game (followed Tendulkar since his debut?) or a new fan (did T20 pull you in?) Cricbuzz app has you covered.","Free","Sports","33.5 MB","Akuate Internet  Services Pvt Ltd","4 stars","9 Ratings","https://itunes.apple.com/us/app/cricbuzz-live-cricket-scores/id360466413?mt=8""
"
"SimSimi","SimSimi Inc.","""Teach good words, Report bad words, Everybody be happy with SimSimi!When SimSimi says a bad word, just tap SimSimi's speech bubble to report it. A bad word will be deleted by two reports (from difference devices.) Also, you can turn on/off Bad expression filter in Settings.Full change is going on! Funny features are coming soon one by one.""","Free","Social Networking","23.5 MB","SimSimi Inc.","3 and a half stars","19 Ratings","https://itunes.apple.com/us/app/simsimi/id375239755?mt=8""
"
"WebMD Pregnancy","WebMD","WebMD Pregnancy is a FREE app from WebMD that delivers trusted health information to expectant moms as well as fun features and tools. Whenever. Wherever. Online or offline. Whether you're trying to conceive or preparing for your special day, WebMD can help. Check out hundreds of doctor-approved multimedia information and advice tailored to each week of pregnancy.• WebMD Pregnancy in the News“It is the most accessible and comprehensive app available for expectant mothers.”-- Appolicious“WebMD Pregnancy is the most comprehensive and reliable option out there.”-- LilSugar“It helps track a load of precious in-utero firsts that moms-to-be can hold onto forever digitally.”-- New York Daily NewsFeaturing 626 articles, 129 quizzes, 104 tips, 23 videos, 10 tools, and 5 slideshows!• Everything a mom-to-be needs in one place: The WebMD Pregnancy app brings all the essential tools and information to you in one place, making it easy for expectant moms to find everything they may need along their pregnancy journey. • Info you need, when you need it: It’s like a doctor in your pocket! The physician-reviewed information is highly personalized on a weekly basis based on how many weeks you’re pregnant. WebMD Pregnancy also provides information specific to women carrying twins including checklists, questions to ask a physician, and relevant articles.• Tools to keep you on top of the complexity and stress of being pregnant: The app allows moms to create topics and questions to ask their doctor, curate checklists with reminders, and save their personalized content for later reading. • Capture all the fun and joy of the pregnancy journey: Moms can fill out a personal pregnancy journal that captures key milestones, take belly photos, have fun with the kick counter and see how active the baby is throughout the day.WebMD Pregnancy App features include:- Pregnancy Week by Week: View interactive educational visuals of mom’s changing body, as well as the baby’s development based on your due date.- Pregnancy 101: Find all you need to know about pregnancy on topics like nutrition, exercise, labor and delivery, and more! Don’t have time to read everything now? Save for later.- Ask My Doctor: It’s hard to keep track of everything you want to ask your doctor. WebMD makes it easy by giving you a list of common questions based on each visit, as well as the ability to create custom questions. Can’t remember all the details? Make notes during the prenatal appointment, then share via email.- Checklists: Start with recommendations from WebMD experts, then create custom lists to help you keep track of what you should buy, what you should pack for the hospital, and more. Set reminders for yourself so you don’t lose track of anything.- Appointments: Keep track of your schedule – from doctor appointments to prenatal yoga classes – and set helpful reminders.- Journal: Create a custom journal to chronicle the unforgettable moments. Add photos of your sonogram, post videos of your baby shower, and keep track of all the thoughts and feelings you experience during your pregnancy.- Baby Belly Slideshow: What if you could easily go back in time and watch your baby bump grow right before your eyes? By taking a photo each week you can enjoy your very own slideshow.- Symptom Tracker: Track symptoms throughout your pregnancy, such as fatigue, headache, and more. Enter the severity and frequency to share with your doctor.- Kick Counter: All moms will tell you they remember the first time they felt their baby kick. Keep track of your own special moments.- My Body: Track your weight and blood pressure to inform conversations with your doctor.- Contraction Tracker: Contractions are hard -- timing them isn’t. Track your contractions, letting you know how close you are to meeting your new baby.- Searchable Information: Use our convenient search feature to find exactly what you’re looking for.Download the FREE WebMD Pregnancy app today!","Free","Health & Fitness","45.9 MB","WebMD Health Corporation","4 and a half stars","221 Ratings","https://itunes.apple.com/us/app/webmd-pregnancy/id600535431?mt=8""
"
"Age My Face Pro - Free Photo Aging","Purple Penguin.com, Inc.","Version 3 is here with all new content! New masks, accessories and sharing options. Age my face has been rebuilt from scratch to be better than ever. It's so much fun to make yourself look old with this free photo booth app!Purple Penguin's photo-aging tool that topped charts world-wide is back with a pro version optimized for iPhone 5! This app has a whole new look and many more options! Take some time to play with the controls to blend the masks and make the transformation look more realistic!Have you ever wondered what you will look like when you are older? Now you can add years to a photo! Just simply import an image from your iPhone and place a mask over it to create a new image. The opacity slider allows you to add anywhere from a couple to fifty years to yourself! Then, you can save the image to your device and share it with family and friends. It is very easy to use and best of all it's completely free!Features:- loads from and saves to your device- many different aged masks to choose from- many bald caps to add to the effect- many different glasses to add- the ability to resize, rotate, and position the layers- Works with different skin tones- set the opacity of the mask to add/subtract yearsAny reference to any third-party products, services, names, or other information, by trade name, trademark, manufacturer, developer, supplier or otherwise, is for convenience or comparison only, and does not constitute nor imply endorsement, affiliation, or sponsorship thereof. All characters, names, titles, likeness, and other content used or depicted in this product (even those based on real products or real people, either living or dead) are entirely fictional. Any similarity to actual products, or persons either living or dead, is purely coincidental. Any coincidental likeness and or voices are not real. This product is for entertainment purposes only and is not authorized or endorsed. All trademarks, service marks, product, service, or other names mentioned herein, are the property of their respective owners, and no claim is made to any such mark, product, service or other name. Copyright 2012 PurplePenguin.Com and its licensors.","Free","Entertainment","52.2 MB","Purple Penguin.com, Inc.","2 and a half stars","4952 Ratings","https://itunes.apple.com/us/app/age-my-face-pro-free-photo/id422704707?mt=8""
"
"Where's my MBTA Bus? Lite","Vladimir Grinman","Where’s my MBTA Bus? Lite Version 2.3Developed by Alex GrinmanThis app is the lite version of “Where’s my MBTA Bus?” It provides predictions only for the following routes in vicinity of Boston University: 8, 9, 19, 47, 57, 60, and 65. “Where’s my MBTA Bus? Lite” is an app for Massachusetts transit riders who want to know exactly where their bus is and when it will arrive. It can help riders decide if they need to rush or can restfully finish their morning coffee. Features of the full version:- Universal app; supports iPad, iPhone, and iPod Touch- Real-time arrival predictions for all MBTA bus stops- Real-time bus locations for all MBTA routes- View official MBTA Alerts- Guided navigation to help riders find their stops - View entire route path with all stops and buses on the map- Walking directions to any MBTA stop- Save stops as Favorites to ensure quick access at any time- Quick access to predictions for the last viewed stop - Automatic refreshing of predictions and bus locationsThis app relies on data obtained from MBTA’s partnership with NextBus to provide real-time bus arrival predictions. We offer a pre-filled template to report problems, letting riders send feedback and improve the accuracy of predictions.  This app requires an Internet connection (3G or WiFi).The developer would like to thank the Boston University Mobile team who introduced him to the iOS development environment, and was very helpful during the course of the project.","Free","Navigation","17.8 MB","Vladimir Grinman","1 and a half stars","14 Ratings","https://itunes.apple.com/us/app/wheres-my-mbta-bus-lite/id409040926?mt=8""
"
"Fonts","Lonely Pole","Displays all of the fonts on iOS devices. The list shows the font families, then each font (normal, bold, oblique) within the family. Easily enter text to see how it will appear in each font; change the point size; view the Unicode characters in the font.This application is for developers who want to see what fonts are available and how they look at various point sizes.This application does NOT change the actual font used by the system, nor can it change the font used by other applications.The name of the font is what a developer needs to use the font in an application.","Free","Utilities","0.3 MB","Lonely Pole Ivs","2 stars","215 Ratings","https://itunes.apple.com/us/app/fonts/id285217489?mt=8""
"
"Classic Camping Cookbook & Meal Planner","The Coleman Company","- Summer time is here. Time to cook out -Coleman® is pleased to announce the launch of the Cookout Cookbook & Meal Planner iPhone application to help families prepare meals during the busy summer camping and cook out season. Based on top-rated recipes by Coleman®, the Cookout Cookbook & Meal Planner application allows users to find the perfect meal based on food type, category, and ingredients. Rank your favorite recipe for kids, best dessert or ideal recipe for the boat.- Make and plan the perfect meal -Users can search for a recipe based on the type of food and ingredients necessary to make the perfect meal. This is the first application that allows users to plan meals for an entire camping trip. Pick the number of days and campers and let the application do the rest. Generate shopping and equipment lists so you never forget an essential ingredient at home. Special events are no problem for the application as users can organize recipes into lists tailored to unique days like the Fourth of July.- Making cooking and shopping easy -Using the Coleman® recipe card system, families are given handy ingredients and cooking times to guide their cook out experience. Ingredients can be easily compiled and put into shopping lists to guide grocery purchases and makes cook outs more fun and easy to plan. Save time by preparing steps at home!","Free","Food & Drink","5.8 MB","The Coleman Company, Inc","3 stars","15 Ratings","https://itunes.apple.com/us/app/classic-camping-cookbook-meal/id376425045?mt=8""
"
