"Sonic Comics","iVerse Media","Now you can get your Sonic Comics in ONE APPLICATION! Featuring over 50 Sonic issues - Sonic Comics is a family friendly, safe application, that has some of your favorite characters! Sonic, Tails, Knuckles, & MORE!!","Free","Books","19.7 MB","iVerse Media","4 stars","83 Ratings","https://itunes.apple.com/us/app/sonic-comics/id401153476?mt=8""
"
"Health & Fitness Magazine Replica","Dennis Publishing Ltd","Health & Fitness provides the modern, health conscious woman with everything she needs in order to stay fit, healthy and happy. With expert advice from the world's leading health professionals Health & Fitness is full of useful and motivational information whatever your fitness levels or goals.Back issues and future issues are available for purchase within the App.Future issues are also available through the following auto-renewing subscription:-12 Issues (1 Year) at £24.99 / $32.99-6 Issues (6 months) at £12.99 / $16.99-3 Issues (3 months) at £6.99 / $8.99The subscription will include the current issue if you do not already own it and subsequently published future issues. Payment will be charged to your iTunes Account at confirmation of purchase. This subscription will automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period, your account will be charged for renewal within 24-hours prior to the end of the current period. The cost of the renewal will match the initial subscription price.You may turn off auto-renewing subscriptions by going to your user’s Account Settings after purchase. No cancellation of the current subscription is allowed during your active subscription period. Please find our Terms and Conditions and Privacy Policy here: http://www.pixelmags.com/t+c/current/","Free","Health & Fitness","13.3 MB","Dennis Publishing Limited","2 stars","255 Ratings","https://itunes.apple.com/us/app/health-fitness-magazine-replica/id468666845?mt=8""
"
"Last Call","Avvo, Inc.","Don’t have a designated driver? Check your blood-alcohol level with Avvo Last Call!Avvo Last Call allows you to calculate your blood-alcohol level to determine if it’s safe for you to drive after drinking. If not, use Last Call to call a cab. Last Call also provides a list of top local DUI lawyers on Avvo to call for help if you need it. How it works:- Log your alcohol consumption as you drink.- Keep an eye on your blood-alcohol level as Last Call instantly updates it.- Find nearby taxi services if your blood-alcohol level is too high.- Contact a top local DUI attorney on Avvo if you need one. Last Call is provided for entertainment purposes only. Use another method to more accurately determine your BAC level. Don't drink and drive.** Last Call is now on Twitter! Send your questions, comments, and suggestions to http://twitter.com/lastcall_iphone .","Free","Food & Drink","0.3 MB","Avvo, Inc.","3 stars","9333 Ratings","https://itunes.apple.com/us/app/last-call/id288841503?mt=8""
"
"Secret Handbook for iOS 7 Lite - Tips & Tricks Guide for iPhone","Simon Blog","Redesign for iOS 7 and covers over 200 tips & tricks for iPhone! Don't miss this free guide!***** ""Incredible helpful hints. - I learn something new every time I open this app."" Take your iPhone knowledge to the next level with this ultimate handbook. It covers all hidden tips and tricks including how you can create free iPhone ringtones, take better camera shots and improve battery life. CUSTOMER REVIEW ---------------- ""Very informative application. This is the Handbook or manual that Apple should have included with regular applications. It is a tutorial that every iPhone owner's should read, learned, and practice."" ""Wonderful application. What a big job."" ""The app is one of the best handbook with tips and tricks! It is very useful!"" ""This app really helped me understand the iOS and I learned s lot of shortcuts."" FEATURES -------- * Covers over 200 tips and tricks including the iOS 7 * Get the most out of your iPhone battery with battery saving tips * Unlike an ordinary iPhone book, this handbook will be updated when any new iOS version is out. The best is you get free update! * Share your tip with your friends via email, Twitter and FacebookIf you're new to iPhone or iOS 7, this handbook is specially for you. You'll learn the everything you need to know about the device. We try to keep the tips short and easy to follow with lots of screenshots to walk you through. This handbook is not just for beginners. Even you've been a long-time iPhone user, we're sure you'll find some tips useful and make you more productive. SAMPLE TIPS ---------- - How to use AirDrop to share files - How to block your caller ID when making a call - How to use burst mode in camera - How to enlarge the font size in Notes, Mail and Messages app - How to dial a phone number with extension - How to use conditional call forwarding (e.g. call forward when busy) - How to type foreign language - How to open an attachment in Mail with your preferred app - How to sync a note and save it to your email account - How to create free custom ringtone - How to disable Messages preview - How to locate your lost/stolen iPhone - How to remotely wipe your lost iPhone to prevent unauthorized access - How to unzip file and email attachment - How to use iPhone as a remote for iTunes and YouTube GOT IPHONE PROBLEMS? --------------------- We also cover tips to resolve some common issues such as Wi-Fi connection problems and iPhone hang issue. The app is ad-supported. If you do not want ads, we also offer a full version for upgrade.","Free","Books","24.6 MB","Leung Wai Ng","3 stars","12 Ratings","https://itunes.apple.com/us/app/secret-handbook-for-ios-7/id463462029?mt=8""
"
"Studio Design","Overlay Studio Inc","MASHABLE: ""What Instagram Did For Photography, This App Will Do For Design""MACLIFE: ""Studio Design will help you turn out top-notch visual creations.""APPADVICE: ""Unleash Your Inner Designer With Studio Design""JOIN THE REMIX REVOLUTION!Add beautiful layers to your photos and share your creativity with friends and family. Don’t think you’re a creative person? Let Studio help you create things you never thought you could with the power of Remixing.- ‘Remix’ any design you see!- Thousands of free shapes, crops and fonts - Powerful photo filters- Easy export to Facebook, Instagram, Twitter and more- Search millions of ideas for inspiration- Connect with friends and see their designsStudio is the first social design platform that lets you browse and remix designs from other users. If you see a design you love just tap the ‘remix’ button and make it your own. It’s never been this easy to design!Download Studio and show off your creativity!","Free","Photo & Video","26.8 MB","Overlay Studio INC","4 and a half stars","110 Ratings","https://itunes.apple.com/us/app/studio-design/id671866502?mt=8""
"
"Disney Photo Finish","Disney","Grab your best friends and make some awesome photos with Disney Photo Finish!Use over 150 FREE stickers featuring your favorite characters from Star Wars Rebels, Teen Beach Movie, Phineas and Ferb, Kickin It, Mighty Med, Lab Rats, Crash and Bernstein, the Radio Disney Music Awards and Shake It Up! Snap & DecorateSnap a photo or use one already on your device· Adjust and crop· Add, flip, resize and rotate stickers· Apply frames and filters to complete your masterpiece· Or try a Starring Role pack - where you can add your face into one of your favorite Disney Channel and Disney XD shows!  Be sure to come back regularly for awesome new stickers from your favorite Disney Channel and Disney XD shows!","Free","Photo & Video","87.5 MB","Disney Electronic Content, Inc.","4 stars","62 Ratings","https://itunes.apple.com/us/app/disney-photo-finish/id635539283?mt=8""
"
"Feedly. Your RSS news reader.","DevHD","The web is an ocean of knowledge and inspiration. Everyday, new blogs, YouTube channels, Tumblrs and RSS feeds are flourishing. The feedly reader lets you curate and read what matters to you.Millions of people use feedly every day on their iPhone or iPad to connect to the blogs that matter to them. From tech to business to design to cooking to fashion, feedly helps you discover new Youtube channels, blogs or news sites you can add to your feedly and easily read in one place.Because it is powered by RSS, feedly is an open system: you can add any RSS feed to your feedly and easily read the content of that feed on the go. Just enter the URL of that feed in the search bar.Feedly integrates seamlessly with Facebook, Twitter, Evernote, Buffer, OneNote, Pinterest and LinkedIn so that you can easily share the stories you read in your feedly with your friends and colleagues.We believe in speed and simplicity. We spent a lot of time making sure that feedly is the best reader available on the iPhone and the iPad. The app loads fast and offer a simple and clean reading experience which will make your eyes happy.The best way to start is to search of a few blogs and youtube channels you read regularly and add them to your feedly.If you are looking for inspiration, you can open the search panel and browse some of our popular topics and discover the best blogs for tech, business, marketing, entrepreneurship, design, cooking, photography and more.Your mission is to deliver in one place all the knowledge and inspiration you need to keep ahead.Happy reading![We are hello@feedly.com and @feedly if you need support or want to report a bug]","Free","News","15.1 MB","DevHD Inc","4 and a half stars","1133 Ratings","https://itunes.apple.com/us/app/feedly.-your-rss-news-reader./id396069556?mt=8""
"
"Princess Dress-Up: My Sticker Book","Disney","•…Girls will love it!”(BestAppsForKids.com)Readers help their favorite Disney Princesses prepare for magical moments in this dress-up sticker book!Updated version includes interactive camera feature! Plus new Outfits, Shoes, Stories, and Princess Tiana!A royal wedding. A special celebration. An unforgettable ride on the magic carpet! The magic continues with amazing hands-on features:•             Dress-up all the Disney Princesses: Cinderella, Ariel, Aurora, Snow White, Jasmine, Belle and Tiana!•             Use the camera to make your face appear as your favorite Disney Princess!•             Change outfits and accessories, add tiaras, then send your Royal Portrait to your friends and family, all with a swipe of your finger!•             Each new photo is a fresh round of creative dress-up play! “It isn’t just some mindless game. This is geared toward bringing out the creativity in a little girl, and it does that brilliantly.” (iPadInsight.com)Before you download this experience, please consider that this app contains advertising for The Walt Disney Family of Companies.","$3.99","Books","86.6 MB","Disney Publishing Worldwide Applications","4 and a half stars","5 Ratings","https://itunes.apple.com/us/app/princess-dress-up-my-sticker/id405580816?mt=8""
"
"True Food","True Food Network","Did you know that up to 70% of packaged foods on our supermarket shelves contain genetically modified (GM) ingredients?  Today, thousands of products on supermarket shelves are made with ingredients from genetically modified (also known as genetically engineered [GE]) crops. But GM foods are not labeled in the U.S., despite warnings from doctors and scientists that these foods may not be safe in the diet or the environment. So what’s an American consumer to do? Go behind the label and get the facts on genetically modified foods! The True Food Shoppers Guide gives you valuable information on common GM ingredients, brands to look for—and look out for—and common sense tips to keep you in the know and help you find and avoid GM ingredients wherever you shop.The Center for Food Safety’s True Food Shoppers Guide was compiled because you have the right to know what’s in your food! We compiled the Shoppers Guide primarily from direct communications with food producers. In some cases, we received company policy statements from consumers who passed these on to us. In addition to written statements, we spoke to many company representatives to clarify or assess their position. Products on the RED list contain ingredients that come from the most common GE crops (corn, soy, canola, cotton). Companies with products on this list have confirmed that their products may have or are likely to be made with GE ingredients, or have not denied using GE foods when given the opportunity to do so. Companies on the GREEN list have made a concerted effort to avoid GE ingredients and have company policies asserting their position on avoiding GE foods.Features-Our “Four Simple Tips” section gives you easy ways to avoid genetically modified ingredients in any product-“What’s New” brings you an always-updated feed of the Center for Food Safety’s latest news and campaign developments on GMOs and other important food issues. You can even share these articles and announcement with your friends on Facebook, Twitter, Digg and more, right from the app!-Our “Action” center brings you our latest action alerts on simple things you can do to demand True Food!-“Supermarkets and GMOs” lists major supermarket chains across the US and their policies on GMOs and rbGH use. Here you can find non-gmo and rbGH-free store brands, and supermarkets that are entirely non-gmo in their private-label brands!-You can browse the Shoppers Guide by category (16 categories in all) in a simple “Green” and “Red” list format, or search for products by brand name or food type-The Shoppers Guide also includes the ability to call or email companies listed in the “Red” (those who do not avoid GM ingredients in their products) to let them know you will not buy their products until they drop GMOs-Learn about the risks of gm crops and foods, the benefits of and where to buy organics, gm crops in development, rbGH, and more in “More Info”-Join the CFS True Food Network or our new Mobile Activists list and get updates and action alerts on the most pressing food issues via email or text message! We are over 100,000 members strong, and growing. Add your voice!-Connect with the CFS True Food Network on Facebook, Twitter, and YouTube While the app contains a lot of brand information, we could not possibly include every brand in the country. If there is a certain brand you see at the supermarket, or purchase often, that is not included in the Guide, just send us an email from the app and we’ll include it in our next update! Please note that the Guide only includes a few organic brands as Certified Organic products are not allowed to be produced from gm crops.The CFS True Food Shoppers Guide app was developed by Twinkle Toes Software: http://www.twinkletoesoftware.com/portfolio.html","Free","Food & Drink","5.8 MB","Center for Food Safety","3 and a half stars","7 Ratings","https://itunes.apple.com/us/app/true-food/id379459607?mt=8""
"
"Future baby's face","Minoru Studio","A fun app to generate your future baby's head ! First thing, you need to give us a picture of the parents ... and the app will do the rest. Try it with your love or with the head of a celebrity. It's so easy to use and so fun to share with anyone on Facebook, Twitter, Email, MMS, etc.","Free","Utilities","15.7 MB","minoru watanabe","1 and a half stars","100 Ratings","https://itunes.apple.com/us/app/future-babys-face/id424580980?mt=8""
"
"mydlink Lite","D-Link Corporation","Quickly and easily view your live Cloud Camera feeds and manage your Cloud Routers from anywhere using a Wi-Fi or 3G/4G connection. Whether you're at the office, having an evening out, or away on vacation, the mydlink Lite app gives you access to your Cloud Cameras, Cloud Routers and NVR even when you’re on-the-go. You can also check your Cloud Router’s current upload/download bandwidth, or manage your wireless network security and status. Parental controls let you see what sites your children have visited when you were away, and you can even block or unblock network access for individual devices.For more information, go to mydlink.com or dlink.comFeatures: - View live video from your Cloud Camera, including a full-screen view. iPad users may purchase the mydlink+ app for multiple camera viewing.- Supports H.264 video streaming for smooth high-quality video (specific models only.)- Listen to audio from your camera’s microphone (audio-enabled models only) - Save snapshots of your camera’s video to your iPhone or iPod Touch - View the online status of your Cloud Cameras and Cloud Routers- Remotely monitor and configure your Cloud Routers- Access and view your camera's video feed (without audio) through your NVR.- Support remote viewing period of five minutes in relay mode. Helpful 60 second left countdown timer. - Touch and drag to move your view around for non-PT cameras. Pinch to zoom in/out.- Toggle camera's view modes between Night mode, Day mode, and Automatic mode.- After initial settings on the mydlink website, you can enable/disable motion/sound detection from the app for supported cameras.- You can talk back with 2-way audio support (for DCS-942L, DCS-5211L, DCS-5222L, DCS-2132L, DCS-2310L, DCS-7010L, DCS-6010L), and cameras will mute their microphones to avoid feedback during two-way audio communication.- SD Card Playback (for DCS-942L, DCS-5211L, DCS-5222L)- Camera Firmware upgrade feature- Support push notifications: Tap to select which device you want to receive push notifications from.- Support local mode: Allow users to explore and access nearby cameras that are connected to the same LAN network with your phone. - Online setup: Users can follow the online setup feature to configure new cameras. This app will lead you to configure your camera from A to Z. - White light  light-emitting diode feature of DCS-2136L- Chat mode selection (OFF to mute camera's microphone) for DCS-942L two-way audio featureThis app is compatible with the following models:- Cloud Cameras: DCS-930L,DCS-932L,DCS-933L,DCS-931L,DCS-942L,DCS-5211L,DCS-5222L,DCS-2332L,DCS-6010L,DCS-2132L,DCS-2310L,DCS-7010L,DCS-5020L,DCS-5010L,DCS-2136L,DCS-5222LB1,DCS-2330L,DCS-6004L- Cloud Routers: DAP-1160L,DAP-1360L,DIR-140L,DIR-505L,DIR-600L,DIR-600LW,DIR-602L,DIR-605L,DIR-605LW,DIR-619L,DIR-626L,DIR-636L,DIR-640L,DIR-645L,DIR-810L,DIR-820L,DIR-820LW,DIR-826L,DIR-836L,DIR-840L,DIR-845L,DIR-850L,DIR-855L,DIR-860L,DIR-865L,DIR-868L,DIR-880L,DIR-900L,DIR-905L,DSL-2770L,DSL-2870B,DSL-2890AL- NVR: DNR-322LNote: For Cloud Storage support, please download the mydlink Access-NAS app.* The mydlink Lite app is linked to the FFmpeg shared video decoding library, which is compiled to contain LGPL decoders and splitters only. The repository can be cloned from git://github.com/dlinker/mydlink-Lite.git using the git clone command.","Free","Productivity","26.5 MB","D-Link Corporation","2 and a half stars","18 Ratings","https://itunes.apple.com/us/app/mydlink-lite/id372571229?mt=8""
"
"INSTYLE Magazine","Time Inc.","New!  Experience INSTYLE magazine on the iPad or iPhone! New and improved version with pinch and zoom, retina display and bookmarking capabilities.INSTYLE on the iPad and iPhone brings you the latest fashion and beauty tips to help you create your own unique look. Each issue is packed with celebrity style secrets, hot fashion trends, best beauty buys, hair, makeup, accessories and more. Download our free app today, select the issue for purchase or subscribe and save over 60% off the single copy price! If you currently subscribe to INSTYLE magazine, the iPad and iPhone editions are included once you sign in within the app. InStyle Subscriptions Available:   • 1-month subscription- $1.99, automatically renewed until cancelled   • 1-year subscription - $23.99, automatically renewed until cancelled   • Single issue - $4.99 (no automatic renewal)SUBSCRIBERS’ AUTOMATIC-RENEWAL FEATURE: Your subscription will be charged to your iTunes account at confirmation of purchase and will automatically renew unless auto-renew is turned off at least 24-hours before the end of your current period.  Your iTunes account will automatically be charged at the same price for renewal, as stated above, within 24-hours prior to the end of the current period.Current subscribers may not be canceled during the active subscription period, but you can manage your subscription and/or turn off auto-renewal by visiting your iTunes Account Settings after purchase.NOTE: WHEN PURCHASING A SUBSCRIPTION OR SINGLE-COPY OF THIS TITLE, YOU AGREE TO THE PRIVACY POLICY AND TERMS OF SERVICE WHICH CAN BE VIEWED BY GOING TO: https://subscription.timeinc.com/storefront/privacy/instyle/generic_privacy_new.html?dnp-source=M https://subscription.timeinc.com/storefront/privacy/instyle/privacy_terms_service.html","Free","Lifestyle","10.6 MB","TI Media Solutions Inc.","3 and a half stars","2063 Ratings","https://itunes.apple.com/us/app/instyle-magazine/id475770351?mt=8""
"
"Skype for iPhone","Skype Communications S.a.r.l","Say “hello” to the new Skype for iPhone.Remastered to put your conversations with the people who matter most at your fingertips.Stay in touch with free messaging, voice or video calls on Skype. Features:• Find all your friends and family in an instant - With over 300 million people using Skype, you’re bound to bump into someone you know.• Talk with your fingers  - No matter where you are, your friends are always available with free messaging.• Call your world from Skype - Free voice and video calls let you talk to your heart’s content with all your friends and family on Skype.• Low cost calls to mobiles and landlines too - Keep in touch, even if they’re not on Skype, with low cost calls to mobiles and landlines on the other side of town or the world.• Share your favorite snaps - Take a great photo you want to share? Send it over Skype to friends and family and you won’t have to worry about email size limits or expensive MMS charges.• Video messaging – Record life’s everyday moments and share them with the people who matter most, with free and unlimited video messaging over Skype.• Chat with anyone, anywhere - Skype’s available on smartphones, tablets, Macs, PCs, and even TVs. Whatever your friends or family use, Skype is there. Simple.Learn more about the new Skype for iPhone at:https://iphone.skype.comSearch the App Store for other great apps from Skype:• Skype Qik• Skype for iPad• Skype WiFi• GroupMeSystem requirements:• iOS 7.0 or above (If you are using iOS6 or earlier, you can download the last compatible version by tapping install/update and following the prompt to download.)","Free","Social Networking","63.6 MB","Skype Communications S.a.r.l","2 and a half stars","156 Ratings","https://itunes.apple.com/us/app/skype-for-iphone/id304878510?mt=8""
"
"freecreditscore.com - Credit Score, Report & Monitoring","Experian","*Important note for freecreditreport.com and Experian Credit Tracker members: this app is for freecreditscore.com members only. Support for freecreditreport.com and Experian Credit Tracker members is coming soon.Get your Experian® Credit Score, plus so much more! Get notified when there’s a change to your credit, see how your Score changes over time, set credit goals, and use the Score Planner to understand how life events could positively or negatively affect your Credit Score. With enrollment in freecreditscore.com, members can enjoy true hands-on Credit Score Monitoring on iPhone® and iPad®. Not a member yet? Download the app for free, explore our credit education content, estimate your Experian Credit Score with our Score Planner, or sign up for a 7-day free trial membership to get your Experian Credit Score to see all the benefits of membership (credit card required). After trial, full membership is just $9.99 per month if you love it, or cancel anytime directly in the app with just a few taps. The revolutionary freecreditscore.com™ app for iPhone and iPad gives members unlimited access to their interactive Experian Credit Score and Credit Report. Tap, spin and interact with your credit picture in a completely re-imagined way. FEATURES • Experian Credit Score – See your Score history on an interactive graph to gain insights into how and why your Score is changing. Find out which factors are helping and hurting your Score. • Credit Summary – The Credit Summary Wheel can help you easily see the five key areas that most influence your Experian Credit Score to help you better understand your credit. • Score Planner™ – Our interactive Score Planner lets you see how various credit decisions, like applying for a loan or paying off debt, could positively or negatively affect your Experian Credit Score. Score Planner is available to members and non-members. • Credit Monitoring & Alerts – We alert you to any key changes such as new credit accounts opened in your name, an address change or inquiries on any of your accounts. Get notified when there is a change to your credit or your Score, or when your monthly credit statement is available. • Credit Reports & Monthly Statements – As a member, you get unlimited access to your Experian Credit Report where you can see details on all your credit accounts, and your Monthly Credit Statement, a monthly snapshot of all your vital credit information. • Identity Protection – We work to keep your identity your own with daily identity theft monitoring, dedicated Fraud Resolution Support to help you handle any suspicious activity, and a $50,000 Product Guarantee.* Membership includes access to a live Fraud Resolution Representative 7 days per week. • Credit Resources – We offer the latest credit information you need to help understand your Credit Score including: Credit Education Articles, Videos and a Credit Glossary. If you’re already a freecreditscore.com member, just sign in with your Username and Password. Understanding your credit has never been easier with the new freecreditscore.com app for iPhone and iPad. *Due to New York state law restrictions, the freecreditscore.com Guarantee cannot be offered to residents of New York.","Free","Finance","24.9 MB","Experian","2 stars","44 Ratings","https://itunes.apple.com/us/app/freecreditscore.com-credit/id775884811?mt=8""
"
"Fidelity Investments","Fidelity Investments","Get real-time analysis, research, and trading tools in the palm of your hand. Fidelity Investments for iPhone gives you access to brokerage and workplace savings accounts*, with the ability to trade stocks, deposit checks, and get real-time quotes.The Fidelity app offers new functionality to ensure you can take advantage of your next trading opportunity wherever you are. Features include: •	Multi-Leg options trading for simultaneously buying and selling multiple option contracts. •	Standard and custom option strategies.  •	Specific Share Trading for Stocks and ETFs, so you can control the gains and losses reported for your trades.  •	Extended Hours Trading – you’ll have greater flexibility in reacting to market news outside of standard market sessions. •	Tax lots, now available for your positions.  CUSTOMIZABLE HOME SCREENS:Customize your home screen to see the information that’s most important to you. Choose from key tile-based screen options such as your accounts, portfolio gainers and losers, personalized watch list in heat map view, U.S. Markets, World Markets, Market Movers, and more.MANAGE YOUR MONEY:Move money between accounts, deposit checks with the snap of a photo, and pay bills with Fidelity BillPay® from virtually anywhere, anytime.TRADE FROM ANYWHERE:Trade stocks, options, mutual funds, and ETFs from virtually anywhere, anytime. Our mobile Apps are built with some of the most advanced encryption available in the industry, so you can safely trade from wherever you are.ALERTS & PUSH NOTIFICATIONS:Receive timely, customizable alerts via push notifications, or visit the message center to view and manage streaming alerts.RESEARCH & NEWSGet access to news and views on the market, view real-time quotes and charts, and set up watch lists to track your preferred securities.ENHANCED CASH MANAGEMENT & EQUITY DIVIDEND INFORMATION: Banking enhancements, including access to your credit card details – balances, payments and rewards, and a cash management overview page with current balance, interest earned, and ATM fee rebates. Plus, detailed dividend information for your equity investments.CALL A REP:Instantly connect to customer support by tapping “Call a Rep”.To learn more about Fidelity's App, check out our video at fidelity.com/iphone.*Workplace savings account functionality is limited to viewing account information only. The images below are for illustrative purposes only.Fidelity, Fidelity Investments and the Pyramid design logo are registered service marks of FMR LLC.Fidelity Brokerage Services LLC, Member NYSE, SIPC, 900 Salem Street, Smithfield, RI 02917We care what you think. With your help, we're able to constantly improve our Fidelity Mobile® apps and address the concerns you bring to our attention. All the feedback you provide is valuable to us – we read and consider every comment we receive.","Free","Finance","25.0 MB","Fidelity Investments","2 and a half stars","26 Ratings","https://itunes.apple.com/us/app/fidelity-investments/id348177453?mt=8""
"
"Fab.com","Fab.com, Inc.","Fab is Everyday Design. The Fab App provides 24/7 access to one-of-a-kind designs that brighten up your home and your look. We love fun and functional designs with a modern and distinctive flair. Benefits: - Browse products by designer, category, color, price, and more. - Discover emerging designers.- Get design inspiration ideas.- Save with great deals. - Free Shipping: Orders over $75 ship free. - Free Returns: We want you to love your purchase. If you don’t, send it back for free and get your money back. No questions asked. If you have any problems or have comments or suggestions for improving our app, please contact us at support@fab.com. Your feedback is important to us. Terms of Use: http://fab.com/terms/ Privacy Policy: http://fab.com/privacy/","Free","Lifestyle","27.4 MB","Fab.com, Inc.","4 and a half stars","25 Ratings","https://itunes.apple.com/us/app/fab.com/id469422050?mt=8""
"
"YouTube Kids","Google, Inc.","The official YouTube Kids app is designed for curious little minds to dive into a world of discovery, learning, and entertainment. This free app is delightfully simple and packed full of age-appropriate videos, channels and playlists.  YouTube Kids features popular children’s programming, plus kid-friendly content from filmmakers, teachers, and creators all around the world. DESIGNED FOR KIDSWe’ve taken out the complicated stuff and made an app even little ones can navigate — that means big buttons, easy scrolling, and instant full-screen. VIDEOS KIDS WILL LOVEKids can enjoy favorites like Sesame Street, Thomas & Friends, and Dreamworks, online hits like Mother Goose Club, TuTiTu, and Super Simple Songs, plus anything else they’re into — music, gaming, science, crafts, and more.VIDEOS PARENTS CAN FEEL GOOD ABOUTWe’re as focused on kids’ safety as you are, so we’ve built the YouTube Kids app to be a family-friendly place to explore. When your child browses the app’s home screen, they’ll find a vast selection of kid-appropriate channels and playlists. When families search in the app, we use a mix of input from our users and automated analysis to categorize and screen out the videos that make parents nervous. And for added peace of mind, parents can quickly notify YouTube if they see anything questionable directly from the app. SETTINGS FOR PARENTSYou can turn off search for an even more contained experience. Or set the built-in timer to let your kids know when it’s time to stop watching (so you don’t have to). The app puts these settings behind a grown-ups-only lock, out of kids’ reach.YouTube Kids. Made for curious little minds.","Free","Entertainment","45.0 MB","Google, Inc.","4 stars","987 Ratings","https://itunes.apple.com/us/app/youtube-kids/id936971630?mt=8""
"
"8,500+ Drink & Cocktail Recipes Free","Webworks","Yes.  You heard it right.  Free.Over 8,500 Drink & Cocktail recipes at the tap of your fingertips.  Now you know what bartenders are putting into your expensive drinks.  Drink & Cocktail Recipes databases typically cost hundreds to thousands of dollars.  We're giving it away to you for free.Features: * Add favorite drink recipes to your favorites list * Browse through all of the drinks easily through an indexed list  * Use the search bar to easily find a specific recipe * Jump to a drink category and find related drinks * Or take a little risk and find yourself a random drink.","Free","Food & Drink","4.6 MB","Webworks","5 stars","89 Ratings","https://itunes.apple.com/us/app/8-500+-drink-cocktail-recipes/id297650041?mt=8""
"
"Cricbuzz - Live Cricket Scores & News","Cricbuzz.com","Quick update:The ICC Cricket World Cup 2015 is around the corner and we have you covered. There's a new World Cup section in the app. Check out a number of interesting features like caricatures of captains from 1975 to 2011 sporting their jerseys, historical World Cup timelines, Teams section to follow your favourite team, World Cup 2015 Venues, Squads, Preview, Photos and much more...Introduction:Cricbuzz, the best app for live cricket scores, created by the same folks at Cricbuzz.com, gives you a unique and unmatched experience of following cricket on your iphone. With comprehensive live coverage of all international matches(bilateral, ICC Cricket World Cup, World T20,Champions Trophy, T20 leagues (IPL, CLT20, Big Bash, CPL, BPL etc..) and major domestic tournaments, you will never miss out on anything that happens on the cricket field.New and Noteworthy features:Universal App - This is the first truly universal iOS app from a major cricket site. The same app works on both iPhone and iPad.Smart 'Match Center' - Match Center screen adapts to the state of the match - Upcoming, Live or Complete.Match Cards - Contextual snippets like stats/trivia/weather. Following a cricket match will not be the same again.Unified Home Screen - The new, enhanced Home Screen has all the interesting content of the moment - Featured matches, News & Photo Galleries.Map View for Matches - Matches spread out on world map gives you a unique and compelling experience.Other features:Live scores and ball by ball text commentary that helps you visualize the action as and when it unfolds.Live Audio commentary in English and other regional languages - if listening is your thing.Match alerts via push notification service - so that you don't miss THE momentLatest cricket news and editorials - to keep you posted on the latest happenings.Upcoming matches - what's up for tomorrow, next week, next month?Results of recently completed matches - in case you missed a match.Photos - because a picture is worth a thousand words and all that.Player profiles - Cricket is all about the players - runs, wickets and everything else.Player and Team Rankings for ODI, Test, and T20I - know the current ranking of your favorite player, always.Points tables for all major tournaments - which team is at the top and who well get knocked out?Whether you are a seasoned follower of the game (followed Tendulkar since his debut?) or a new fan (did T20 pull you in?) Cricbuzz app has you covered.","Free","Sports","33.5 MB","Akuate Internet  Services Pvt Ltd","4 stars","9 Ratings","https://itunes.apple.com/us/app/cricbuzz-live-cricket-scores/id360466413?mt=8""
"
"Laugh & Learn™ Let's Count Animals for Baby","Fisher-Price","Babies are encouraged to learn about numbers and animals through interaction with engaging animations and sound effects!  Baby can tap, tilt or shake to set a learning world in motion!  Designed for babies 6 months and up.Features:• Tap, tilt or shake the screen to interact with the animals.  They’ll giggle or slide across the screen to delight baby!• Music Time!:  Once baby is all done counting one to five, it's time to dance with two sung songs!• Teaches numbers & counting 1-5, animals, first words and action/reaction.================================================================================We recommend parent and child joint media engagement. See our Media Viewing Tips at:  http://www.fisher-price.com/en_US/playtime/keepinmind.html","Free","Education","21.5 MB","Fisher-Price, Inc.","3 and a half stars","12 Ratings","https://itunes.apple.com/us/app/laugh-learn-lets-count-animals/id415899024?mt=8""
"
"Fast Web Browser Free - New automatic full screen firefox chrome like themes edition","Xuehui Wu","Easy! Clean! Fast! Full Screen Tabbed Web Browser - Maximize your browsing experience.Features: - (IUP) Intelligent URL Parser (Open website by just input keyword) Finally you can forget to input www. & .com with our Intelligent URL Parser. You only need to input keywords, IUP based on it automatically go to parse out the domain name. For example: Just type 'aa' in address bar then go, browser will take you to American Airlines Website More like 'cnn' parsed to edition.cnn.com & 'paypal' parsed to www.paypal.com And even if you input the wrong keywords, IUP can still takes you to the correct domain name: 'pintest' <- wrong keyword but still parsed to www.pinterest.com If IUP really do not know what you input, it will go to search engine to search this keyword. IUP accuracy is over 96% from our test. Go find out more interesting by yourself. :) And of course you can still input regular URL like: abc.com - Unlimited multitasking tabs - New Smart Browsing Sensor- Scrollable Tabs & Real Tabbed Browsing - Fast Switching between tabs is easy and quick with a tap over sliding tabs - Fast Switching with Web Previews - Auto Full Screen Fast Browsing - Holding a link provides options to open it in the background tab or in a new tab - Fast and Smooth Scrolling - Fast & Easy Bookmarking - Add a bookmark with a tap - Organize bookmarks in folders - FREE 13 themes (ALL FREE, No In-App Purchase)- New Smart Browsing Sensor (From developing Pro version) - Reorganized display browsing history (More clear) - Reduces over 70% of app size - Up to 10x zooming factor (most other browsers only supports 3x and safari is 6x but we give you 10x maximize zooming!) - And More...","Free","Productivity","7.3 MB","Xuehui Wu","3 and a half stars","1081 Ratings","https://itunes.apple.com/us/app/fast-web-browser-free-new/id440129616?mt=8""
"
