"Inkling - Read Interactive Books, eBooks, Textbooks, and How-To Guides on iPad, iPhone, Mac and PC","Inkling Systems, Inc.","As featured in the New York Times, Wall Street Journal, and Techcrunch.Inkling's interactive eBooks are designed to help you learn, study, and discover just about anything, whether it's for school, work, or play. Our books cover the gamut from anatomy to photography and travel to cooking. Our Lonely Planet Guides offer Foursquare-based location info and live updates.  Our Rick Steves’ guides include Rick’s personal vocal narration of key European cities. Our anatomy titles include hundreds of hi-res diagrams that let you strip off the labels and test what you know. Our food and drink books include instructional animations and videos to help you learn news skills in the kitchen. Our For Dummies book selection include learning to play guitar to learning Java or CSS. Download a free chapter and try it for yourself!In the news:ALL THINGS DIGITAL - WALL STREET JOURNAL“Putting textbooks on tablets solves a number of traditional problems. The two most obvious are saving money and back pain.”TECHCRUNCH“After Inkling made its public debut more than two years ago, It quickly became known as the startup that made super well-designed interactive college textbooks for the iPad.”HUFFINGTON POST“Better than just reproducing text in an online setting, Inkling makes educational text interactive, supporting note-taking, social discussion of content and internal search (like Google for your textbook!).”NEW YORK TIMES“A new company called Inkling hopes to break the standard textbook model and help textbooks enter the interactive age by letting students share and comment on the texts and interact with fellow students.”What our customers say about us: MargaretField- “The format is elegant. Love that i can always see where I am in the chapter and in the book as a whole. Interactive quizzes make it even more fun.”Book_lover25- “All of my books now look awesome and work well on iPhone, as well as iPad. Can’t wait to use it as my travel guide while hiking this weekend.”Stephen the Cat- “Using Inkling makes learning fun. The page layouts are attractive. The information is presented in a functional and useful way. Better yet, I can make notes that simplify my review of texts upping my learning efficiency.”What makes Inkling the best interactive eBook experience? TRY IT FREEWhy pay for a boring PDF version of a printed book? That’s what you get with other eBooks. Inkling eBooks are thoughtfully and intuitively structured that make learning interactive and fun. So, go ahead, download and try a FREE chapter today. OFFLINE ACCESSYou don’t have to be online to read your Inkling books. Our books are downloaded to your iPad, iPhone, and iPod Touch and can be read anywhere, anytime. All your notes, highlights and bookmarks are saved, synced across devices, and can be accessed anytime. SEARCH AND NAVIGATEInkling books come with powerful search capabilities. Just type in a keyword or a phrase and voilá! We’ll take you right to the content you want to read. LEARNING AIDSTap and hold anywhere in text, and your favorite learning tools - highlights, notes, definition and search - will pop up. Plus, you can learn collaboratively and share your notes or questions with peers or professors. USE ANY DEVICEDownload once, read Inkling eBooks on your iPad, iPhone, PC or Mac and everything syncs between devices in real time so your books go where you go.RICH INTERACTIVITYReading is delightful with interactive aids - high resolution images, audio and video. Our content is handcrafted to exploit the full power of the iPad and the web. Who says learning can’t be fun and delightful? WHAT ARE YOU WAITING FOR?Start exploring eBooks in the following categories:* Arts & Photography* Food & Drink* Cooking* Business* Computer, Programming & Technology* Crafts & Hobbies* Home & Garden* Medicine* Parenting & Pregnancy* Bibles & Spirituality* Travel & Adventure","Free","Books","47.5 MB","Inkling Systems, Inc.","3 and a half stars","16 Ratings","https://itunes.apple.com/us/app/inkling-read-interactive-books/id379351586?mt=8""
"
"FaxFile - send fax from phone","Actual Software Inc.","Send fax from phone. FaxFile sends fax files or documents, including PDF files, from your iPhone or iPad to any fax number in the USA/Canada and to most international locations. Send a fax from an iPhone as simply as selecting a file and entering the fax number.FaxFile supports sending via fax PDF and Microsoft office Word documents (.doc or .docx). It can also send as a fax images in PNG and JPG formats - this enables you to fax images from your iPhone's, iPad's or iTouch's camera.You will need to purchase fax credits through the app store to send a fax. Fax credits are not refundable in whole or in part (bad numbers still cost us).We will automatically retry faxes that don't go through initially - no additional charge and you don't need to do anything.Supports sending a fax to contacts or typed in fax numbers for a one-off fax.There is no monthly subscription required in order to send faxes. NOTE: for international faxes, check the price in the application before purchasing credits to verify that the countries you care about are supported.If a fax fails to go through PLEASE call the number and verify that a fax machine is actually answering. This is the number one problem with failed faxes. Don't rely on ""of course the fax machine is working"".Fax formats of image files (photos of documents) takes quite a while to send as a fax.Allow at least 3 minutes per page to fax if you are sending a scan or image (photo) file.Requires network access.  Supports Dropbox, Drive, etc.","Free","Business","7.4 MB","Actual Software Inc.","4 and a half stars","616 Ratings","https://itunes.apple.com/us/app/faxfile-send-fax-from-phone/id672100118?mt=8""
"
"Sale Saver LT - Percent Off / Sales Tax Calculator","James Spencer","Sale Saver is the Shopper’s Best Friend - A Must Have for Holiday Shopping!*** Reviews ***- Reviewed by ABC's World New Now (http://tinyurl.com/salesaver)- Featured 'Money Saving' App by CouponCravings.com- Yahoo News: The Best Free iPhone Apps for Black Friday Bargain Hunting. (http://tinyurl.com/yahoosalesaver)- Laptopmag.com: Top 5 Black Friday Apps For Android and iPhoneKey Features:- Fast Sale Price Calculator.- Automatic Tax Calculator.- Personalize the background to anything you want.Upgrade to the full version of Sale Saver and get these features.- Full iPad Support (Universal App)- 100% Ad Free.- Factor in additional overall discounts.- Store sale items in your cart to calculate total savings for the shopping trip.- Setup for any world currency.- Convert between all world currencies with up to date exchange rate data.Quickly calculate the bargain on the rack with easy to use sliders that calculate the final price based on a percent off and your local tax rate. See your savings and final price to decide if your item is the bargain of the century!Those whole-store percentage-off sales are no hassle anymore - from a single page, Sale Saver instantly shows you the sale price for items at various price points, based on your needs. Want to see how much that shirt, pants and belt are at 35% off? One simple screen scrolls to let you know what you’re really saving.Sale Saver is friendly for the world market, with international currencies available. It is also customizable with a variety of fun backgrounds to fit your mood - choose one of the many built-in options or choose one of your own photos from your photo library!Make the leap with Jump Gap Software’s Sale Saver, the app that puts the savings in the palm of your hand.","Free","Finance","22.7 MB","James Spencer","4 stars","20 Ratings","https://itunes.apple.com/us/app/sale-saver-lt-percent-off/id365198409?mt=8""
"
"PayPal Here: Accept Credit Card Payments Anywhere With PayPal's Mobile Card Reader","PayPal, an eBay Company","Get paid on your iPhone® or iPod® touch with our free app and card reader. Accept credit and debit cards, send invoices, track cash and check payments, and accept PayPal payments. It’s only 2.7% per US card swipe transaction. No long-term contracts, commitments or monthly fees.START SWIPING IN MINUTES:1) Download the app2) Sign up and request your card reader3) Plug in your PayPal Here reader and swipe away LIVE CUSTOMER SUPPORT 24/7If you ever need help, we’re here for you. Call our live help team at 877-569-1136 or visit www.paypal.com/here SECURE PAYMENTSPayPal Here uses an encrypted card reader, backed by our best-in-class risk-management and fraud protection. All payments go right into your account for secure, reliable, and easy transaction processing. GET YOUR MONEY FASTPayments processed with PayPal Here are transferred to your account usually in minutes. With the PayPal Debit card, you can access your funds at thousands of ATM’s nationwide, plus get 1% cash back on all eligible debit card purchases. DETAILS:• Get a free app and card reader• Pay only 2.7% per swipe for all major US credit cards including American Express, Visa, MasterCard, and Discover• Let customers quick-pick a standard tip or enter their own• Manage and view your sales history• Text and email custom receipts• Add multiple users on one device  • Accept PayPal payments from the millions of PayPal account holders","Free","Business","14.5 MB","PayPal, an eBay Company","3 and a half stars","13 Ratings","https://itunes.apple.com/us/app/paypal-here-accept-credit/id505911015?mt=8""
"
"Fonts","Lonely Pole","Displays all of the fonts on iOS devices. The list shows the font families, then each font (normal, bold, oblique) within the family. Easily enter text to see how it will appear in each font; change the point size; view the Unicode characters in the font.This application is for developers who want to see what fonts are available and how they look at various point sizes.This application does NOT change the actual font used by the system, nor can it change the font used by other applications.The name of the font is what a developer needs to use the font in an application.","Free","Utilities","0.3 MB","Lonely Pole Ivs","2 stars","215 Ratings","https://itunes.apple.com/us/app/fonts/id285217489?mt=8""
"
"Trace Snow - Ski + Snowboard Tracker","AlpineReplay, Inc.","Trace Snow (formerly Alpine Replay) is the premier ski and snowboard tracking app and is ranked as the #1 winter sports app by Men's Health magazine. Trace Snow is the most used and highest rated app in the world--our users log more than 2 billion feet of vertical a month!Track your day on the mountain with Trace Snow by measuring speed, distance, vertical, Calories and more. Made by skiers and snowboarders for skiers and snowboarders. We automatically separate your runs, tell you which chair lifts you've taken, clock your time on the chairlift and much more! With Trace Snow, you can measure:º Speedº Verticalº Distanceº Caloriesº Airtimeº Jumpsº Timeº Much more!Trace Snow is also the official app , Steamboat, Winter Park Resort, Mt. Tremblant, Snowshoe, Stratton, Blue Mountain, China Peak, Mont-Sainte-Anne, Stoneham, and Canaan for the 2014/15 season. Use Trace Snow at these mountains to earn special medals, be notified of upcoming events, and much more!This app is compatible with the iPhone 3Gs or higher running iOS 5.1 or higher. A wireless or data connection and a free AlpineReplay account are required to use this app. AlpineReplay Video is only available for iPhone 4 and higher.Please note: Continued use of GPS running in the background can dramatically decrease battery life.Trace Snow is the same app as AlpineReplay. Only the name and logo have changed. The core functionality continues to be the same and free.","Free","Sports","34.8 MB","AlpineReplay, Inc.","4 and a half stars","54 Ratings","https://itunes.apple.com/us/app/trace-snow-ski-+-snowboard/id457396498?mt=8""
"
"Guy Facts: What You Must Know About Guys & Men","Michael Quach","Best Guy Facts!Tons of true & fun facts & secrets about guys you've always wanted to know...are here! This cool FREE app will tell you about all the interesting, weird, odd, fun, mysterious, charming, intriguing & exciting things about guys. Bet you don't know many things about your guy! App Features: - Save your favorite guy facts!- Share your favorite guy facts via Email!- SMS your favorite guy facts!- Post your favorite guy facts directly to Facebook! Enjoy!Great reviews from our loyal users:""Fun and interesting!""""Good info!""""Very accurate facts!""","Free","Books","7.2 MB","Michael Quach","4 and a half stars","13 Ratings","https://itunes.apple.com/us/app/guy-facts-what-you-must-know/id405890911?mt=8""
"
"EMT Tutor Lite - Scenarios","Code 3 Apps","EMT Scenarios is now EMT tutor lite, with a practice quiz and flashcards. EMTutor presents over 50 scenarios written for the EMT based on real life situations. Also a practice test, and practice flashcards. Use the EMTutor Lite to see where you stand with recent updates with EMT Basic material. The scenarios are intended to be discussion generators for field instructors, teachers and mentors, or to aid the individual learning process. The discussions will expose gaps in the knowledge base and aid in the learning process. It is great for the seasoned EMT or those currently in class. Instructors can use these to take students through clinical practice or to aid in the development of EMT classes.There is also an app upgrade available to the full EMTutor which also includes over 900 multiple choice questions, and 900 flashcards, Skill Sheets, Differential Rule-outs, and Scene Checkoffs. Enjoy and stay safe out there!","Free","Medical","26.3 MB","Code 3 Apps LLC","4 and a half stars","11 Ratings","https://itunes.apple.com/us/app/emt-tutor-lite-scenarios/id435214690?mt=8""
"
"Omvana - Meditation for Everyone","Mindvalley Creations Inc.","Omvana is your personal meditation and mindfulness teacher. More and more evidence proves that meditation has many benefits like increased happiness, better sleep, healthier lifestyles and decreased stress levels to name a few.Omvana features:- Guided meditations for all aspects of your life- Meditations that range between 3 to 60 minutes- A variety of meditation experts- A background music mixer to personalise your meditation practice- HealthKit integration thats recognises your stress level and helps you keep calmIf you're a beginner who would like to learn how to meditate, or wish to take your meditation practice to the next level, Omvana provides you with the right guidance. Omvana gathers the world's best meditation experts to help you with:- Mindfulness- Spiritual Growth- Stress- Focus- Sleep- Wealth & Abundance- Relaxation- Health... and much more.With the largest collection of meditations, Omvana can help you with whichever area of your life you'd like to improve.Omvana also connects with HealthKit to help you remain calm and composed throughout your day by recommending to you meditations based on your stress levels and your state of mind.Download Omvana today and join millions of our users who are living healthier, happier and more mindful lives.Need help with Omvana? Please e-mail: support@omvana.com","Free","Health & Fitness","69.9 MB","Mindvalley Creations Inc.","4 and a half stars","160 Ratings","https://itunes.apple.com/us/app/omvana-meditation-for-everyone/id595585396?mt=8""
"
"Learn Spanish Free: Phrases & Vocabulary Words for Travel, Study & Live in Spain | Spanish Translator - Bravolol","Bravolol Limited","“Learn Spanish” contains over 800 commonly-used Spanish phrases and vocabularies for travelers and beginners.  Using this app, you can learn from our Spanish speaking parrot. The parrot works together with you to practice your speaking and listening skills, wherever and whenever you are. Learning Spanish can never be easier. Features• Commonly-used Spanish phrases & vocabularies• Font size adjustment• Authentic pronunciation• Record & compare your pronunciation• Store & manage your favorite phrases • Search for phrases & vocabulary by keyword• No Internet connection requiredScenarios• Main- Common- Greetings- Romance- Eating- Emergency- Health- Shopping- Hobbies• Travel- Places- Directions- Driving- Accommodation- Sightseeing- Transportation• Basic- Date- Time- Numbers- Animals- Weather- Fruits- Studies- Occupations- ColorsAbout Bravolol • Web Site: http://www.bravolol.com • Facebook: http://www.facebook.com/Bravolol • Twitter: https://twitter.com/BravololApps • Email: cs@bravolol.com","Free","Books","33.1 MB","Bravolol Limited","4 and a half stars","16 Ratings","https://itunes.apple.com/us/app/learn-spanish-free-phrases/id547965502?mt=8""
"
"The Blockheads","Majic Jungle Software","""On an iPhone or iPad, the 2-D, side-scrolling block-based sandbox is a winning formula, and The Blockheads is the most well-executed, true-to-Minecraft game I've had the pleasure to experience on iOS."" - TouchArcade (5 Stars)""The Blockheads takes the Minecraft experience and shrinks it down in a way that just works on a touchscreen. There are shades of Lemmings here too, and they blend together to make a sweet game about discovery, exploration, and creation."" - Pocket Gamer (Gold Award)*****The Blockheads is a huge exploration, creation and survival game where the possibilities are endless.Play offline in single player, or easily create and join online worlds to play with friends and family, or explore thousands of unique worlds created and hosted by other players.Start with almost nothing and explore, craft, build and trade your way to steam trains, electric elevators, and even jet packs, titanium swords and carbon fiber armor. - Explore an infinite number of worlds filled with oceans, caves, deserts, mountains, forests and floating sky islands- Build massive structures with the materials you find- Trade with other players in an ever changing global economy- Battle other blockheads in PVP worlds- Lay rail and create jumps for speedy rail hand cars or create a rail network for easy transport by train- Create an array of solar panels to power your oil refinery, and craft carbon fiber and fuel for your jetpack to explore the skies- With content always being added, The Blockheads is continuously evolving, and there is more to comeWarp your first blockhead through the portal and get exploring now in the growing phenomenon that is The Blockheads!","Free","Games","75.3 MB","David Frampton","4 and a half stars","8612 Ratings","https://itunes.apple.com/us/app/the-blockheads/id519596406?mt=8""
"
"Home Screen Maker - iOS 7 Edition","zhang yan","Optimized for iOS 7, iPhone 5/5c/5s! Support iPhone 4s/4!OVERALL TOP 10 in Japan, Taiwan, Korea, Hong Kong, Thailand, Macau, Kuwait!!More than 250,000 happy paid user all over the world!!MAKE YOUR OWN HOME SCREEN NOW! SHOW IT TO YOUR FRIENDS!!Home Screen Maker is here to customize your home screen looks by giving you an exclusive selection of fantastic backgrounds, icon frames, app shelves and many other eye candies. Home Screen Maker is not a simple wallpaper collection. We focus on quality rather than quantity. It provides you the power to customize your home screen by different icon frames and app shelves. Backgrounds are clean and neat to fit all colorful icon frames and app shelves.Features:* Endless customization possibilities* Retina Display Support* 192+ fantastic unique icon frames inside Icon Skins* 20+ colorful unique app shelves inside App Shelves* 15+ clean and neat backgrounds to fit all colorful icon frames and app shelves* The power to use your own pic as background* Intuitive user interface and rich help* Share your unique home screen with your friends through emailEnjoy it!!!","Free","Business","17.5 MB","zhang yan","4 and a half stars","29 Ratings","https://itunes.apple.com/us/app/home-screen-maker-ios-7-edition/id438086190?mt=8""
"
"Free Text Tones - Customize your new text alert sounds","MobGen","Download the app and get over 100 free TEXT TONES to personalize your iPhone.Sick of the same boring tones and sounds on your phone?  Add some personality to your iPhone.  SET A CUSTOM TONE FOR EACH FRIENDWant to hear a unique tone each time you’re your friend sends a text message?  Download this app!  Perfect for when your phone is in your pocket or while you are driving.UNLIMITED FREE DOWNLOADS* Download this app and you can download as many tones as you want for free.  * Share with friends for free.* Stop paying for each tone. Save moneyCrafted with detail from the #1 Ringtone and Alert Tone Developer on AppStore since 2009.","Free","Utilities","25.7 MB","MobGen","4 stars","36 Ratings","https://itunes.apple.com/us/app/free-text-tones-customize/id464955043?mt=8""
"
"Fine Scanner : Scan and OCR multipage docs, passport or receipt from paper and save in PDF or JPEG","ABBYY","ABBYY FineScanner turns your mobile device into a powerful all-purpose mobile scanner & document manager that allows you to quickly capture images, creating electronic documents in PDF and JPG, and apply OCR to recognize texts for further editing and sharing.  Ideal for individuals, small business, government or school use - anytime, anywhere.***** Ranked #1 Business application in 98 countries ********** Winner of SUPERSTAR Award in the ‘Document Capture' category in the Mobile Star Awards *****------------------------ Use your iPhone/iPad camera to scan paper documents, agreements, receipts, magazine articles, notes, recipes, pictures, charts, tables, slides, whiteboards or even billboards on the street and save the results in PDF or JPEG. Recognize text (OCR) on scans in 44 languages and choose from among 12 output formats, preserving the original document formatting.**** ‘FineScanner from ABBYY is a fine app, which has value beyond its business credentials. It is a useful tool for keeping track of and backing up important and not so important information.* - Macworld.co.uk  ****------------------------ KEY FEATURES• Scan any printed or hand-written text anywhere and anytime.• Recognize text (OCR) on scans in 44 languages (including Latin, Cyrillic, and CJK alphabets) and choose from among 12 output formats (docx, pdf, txt, and more), preserving the original document formatting such as lists, tables, and headers (Premium account and Internet required)• Add a password for the image-only PDF file while exporting and sending via email (Premium Account required)• Edit images (crop redundant background) directly from within Photos. Just select an image and run Extension!• Easily make documents of any size using your iPhone/iPad camera: with FineScanner, you can create, edit, and enhance separate images or large multi-page documents.• Excellent visual quality guaranteed with automatic cropping of page boundaries and advanced image filters, which processes scans in color, greyscale or black-and-white versions.• Best-shot photo mode automatically chooses and processes the best of three images captured.• PDF and JPEG support: save and export scans to JPEG images and cross-platform PDF documents.• Built-in file archiving: save results in a file archive with tags and in-app search capabilities• Multiple export destinations: send results by e-mail or to on-line services such as iCloud Drive, Dropbox, Google Drive, Box, Yandex.Disk, Evernote or Facebook• Transfer documents directly to your Mac or PC using iTunes sharing.• AirPrint support: print out scanned documents directly from your mobile device.------------------------ Premium Account auto-renewable subscription includes:• Text recognition (OCR) • Password on PDF• No adsThe application runs on the iPhone 6 Plus, 6, 5S, 5C, 5, iPhone 4S and 4, as well as iPad 3, 4, iPad mini, and iPod Touch (5th generation). iOS 7.0 and above is required.The application is not compatible with the iPhone 3G and iPhone 3GS and is not recommended for use on the iPod Touch or iPad 1, 2, because cameras on these devices do not support auto focus.=================FOLLOW US on Twitter http://twitter.com/ABBYY_MobileABBYY Mobile on Facebook: http://facebook.com/AbbyyMobile==================IMPORTANT NOTE FROM THE DEVELOPERSUnfortunately, we are unable to respond to your comments here. With any questions and suggestions please contact us directly at support@abbyy.comPlease leave a review if you like FineScanner. Thank you!Go paperless with ABBYY FineScanner!","Free","Business","17.5 MB","ABBYY USA Software House Inc","4 and a half stars","34 Ratings","https://itunes.apple.com/us/app/fine-scanner-scan-ocr-multipage/id534203582?mt=8""
"
