"Deep Sleep and Relaxation Hypnosis by Mindifi - Focus, Relax, Lower your Stress, and Cure Anxiety with Meditation","Mindifi LLC","Celebrating over 2 Million Mindifi Listeners! #1 Medical app in the U.S. and 45 other Countries! See for yourself why so many people are using Mindifi's Deep Sleep and Relaxation hypnosis! Do you have trouble sleeping or getting into a relaxed state?  Or maybe you have a harder time staying asleep and finding that deep state of rest each and every night… If you've felt the effects of sleep deprivation, then you know that a good night's sleep is incredibly valuable and important.From the creators of the fast growing and Apple-featured Mindifi series, we introduce to you our Sleep and Relaxation Hypnosis.Immerse yourself into our custom created hypnosis sessions,  specifically designed to give you a meaningful and restful experience.  We have created audios covering every aspect of sleep and relaxation in order to give you a personalized experience catering exactly to your needs.  Mindifi brings you the most advanced and current hypnosis techniques, sound effects, music, and beautiful visuals to bring you an immersive all-encompassing experience.Audios in this app include:1). Sleep like a baby- Enjoy FREE on us!2). Deep Muscle Relaxation3). Disarming Nightmares4). Falling back to sleep5). Insomnia Relief6). Peaceful Partner7). Power Nap8). Snore No More9). Stress Release10). Virtual Mental Massage11). Wake Up EarlyAlso check out our other popular hypnosis apps:-Weight Loss Hypnosis by Mindifi-Law of Attraction Hypnosis by Mindifi-Quit Smoking Hypnosis by MindifiEnter the world of Mindifi!","Free","Medical","156 MB","Mindifi LLC","4 stars","102 Ratings","https://itunes.apple.com/us/app/deep-sleep-relaxation-hypnosis/id571461528?mt=8""
"
"mood finger scan","Indigo Penguin Limited","Scan your finger... discover your mood!!!","Free","Entertainment","26.6 MB","Indigo Penguin Limited","3 and a half stars","107 Ratings","https://itunes.apple.com/us/app/mood-finger-scan/id405862075?mt=8""
"
"Yummly Recipes & Grocery Shopping List","Yummly","Included in App Store Best of 2014, Yummly puts every recipe in the world in your pocket. The most powerful recipe search, the recipe sites you love, your digital recipe box, recipe recommendations just for you, and one-hour grocery delivery  - all with you wherever you go. Experience what millions are already enjoying on the web, now free on your iPhone, iPad and iPod touch. --The most powerful way to search the recipe sites you love-- Why waste time sifting through the wrong recipes? Our unique search filters allow you to find the perfect recipes by holiday, cuisine, taste, diet, nutrition, allergy, cook time, technique, and more – so the recipes you find first are the right ones. No need to worry, we have all of your favorite recipes from your top recipe sites (AllRecipes, Epicurious, Food52, etc.) and from the best food blogs (Chow, Serious Eats, Steamy Kitchen, etc.). You can now also track the nutrition and servings of what you ate with Yummly's seamless integration with Health App. --Collect, save and organize your favorite recipes in your digital recipe box-- Saving your favorite recipes couldn’t be easier. With the simple tap of a ‘Yum’ button, your faves are stashed for safekeeping in a digital recipe box. Once saved, create personal collections for easy organization and sharing of your recipes. --Discover recipe recommendations, just for you-- Set up your taste preferences and we’ll only serve up recipes that match. As you use Yummly, like magic, it learns about you like (and don’t like). Yummly will provide you with recipe recommendations every day that you are sure to love. In a bit of a food rut? Let Yummly help you out with a cornucopia of tasty suggestions. The more you Yum, the better it gets! --The smartest shopping list you have ever seen-- Don’t know what to make with that oyster sauce that’s on sale? Scan the item and find recipes that use it. Want to make the most of that bag of potatoes you are buying? See related recipes for items on your shopping list to make your food dollar go farther. And don’t worry, with one click you can add a full recipe to your shopping list and Yummly automatically categorizes your shopping list to make your trip to the store a snap. If you have an iPad or iPhone, your list will also automatically sync between devices. --Ingredients delivered to your doorstep in an hour—With our new partnership with Instacart, the ingredients for your next recipe can be at your door in an hour.  Simply add ingredients to your Yummly shopping list, Tap to shop ingredients from Instacart, and have your groceries hand delivered conveniently to your door.  With Instacart, we’ve got you covered from inspiration to preparation! Instacart delivery is availible in the following cities:  Atlanta, Austin, Boulder, Boston, Chicago, Denver, Houston, Los Angeles, New York City, Philadelphia, Portland, San Francisco, San Jose, Seattle and Washington, D.C.Download the free Yummly app today. Let’s get cookin’!","Free","Food & Drink","40.4 MB","Yummly, Inc","4 and a half stars","222 Ratings","https://itunes.apple.com/us/app/yummly-recipes-grocery-shopping/id589625334?mt=8""
"
"Deluxe Home Screens & Backgrounds","novitap GmbH","Amazing fun and style for your iPhone,iPad and iPod Touch. Now fully compatible with the iPhone 5!!The application itself is free, each background costs a little money. Read here why!Deluxe Backgrounds features a wide selection of high quality artwork and photography. Thoroughly selected and perfectly fit to the iPhone and iPod Touch screen.What's different about 'Deluxe Backgrounds'?Why do we charge something per downloaded background?Our conviction: We don’t grab our wallpapers off the web and give them away for free. Because behind every photo or artwork is an artist who’s done it. We believe that artists should get paid for the great work they are doing. Our wallpapers are 100% licensed from their artists directly or through our licensing partners. And they get paid a fair share of the revenues. That’s why we charge a small fee for each wallpaper you download.The application itself is free, so you can browse all backgrounds and categories.The preview images in the app are slightly reduced in quality to allow faster browsing. It might still take some time for categories to load. We recommend using a Wifi connection for browsing the backgrounds. Browsing while only connected to the mobile network, not Wifi, does also work, but might be somewhat slower.New content will be added regularly, so check back for updates!For Deluxe Home Screens & Backgrounds you need iOS 4 or 5 on an iPhone 3GS, iPhone 4/4S, iPad, iPod Touch 3rd generation 32 and 64 GB (late 2009) or iPod Touch with Retina Display!iPhone 3G or other iPod Touch models unfortunately do not support this feature!Thanks for supporting our artists and us!If you're having trouble with the app email us!info@novitap.comDeluxe Backgrounds is brought to you by {{novitap GmbH}}, GermanyNew Artists are always welcome to contact us.This Application is popular with fans of Backgrounds, Entertainment, Wallpapers, iTheme and other fun apps.","Free","Lifestyle","20.5 MB","novitap GmbH","2 and a half stars","3331 Ratings","https://itunes.apple.com/us/app/deluxe-home-screens-backgrounds/id352224641?mt=8""
"
"Entertainment Tonight - ET","CBS Interactive","ET is the authoritative source on entertainment and celebrity news with unprecedented access to Hollywood's biggest stars, exclusive behind-the-scenes looks at upcoming film and television projects, as well as the real story behind Hollywood's latest news.  With our free app you will get the latest breaking entertainment news, photos, and videos right on your iPhone!The ET app includes:•The latest entertainment news•Exclusive set visits•First looks at upcoming film and TV projects•Candid one-on-one interviews with Hollywood's greatest talents and celebrities•Hollywood's hottest film, TV, fashion, music, and awards storiesAll ET content is updated in real-time, so you never have to go without access to the latest breaking entertainment news!","Free","News","5.9 MB","CBS Mobile","3 stars","4583 Ratings","https://itunes.apple.com/us/app/entertainment-tonight-et/id307544289?mt=8""
"
"Comics - Read Comic Books & Graphic Novels by comiXology","comiXology","Get swept away in the most immersive comic book and graphic novel reading experience available on your iPad, iPhone, and iPod touch: A free comiXology account is required to sign in and read comics in this comics reader.There’s no superpower necessary for you to be a superfan. Just download comiXology, and get ready to take comics further.Villains plotting. Vixens seducing. And heroes saving the day. For Marvel fanatics, DC devotees and comics newbies, comiXology offers you instant access to more than 50,000 digital comics and graphic novels. Whether you’re hooked on caped crusaders, zombie slayers or inter-galactic love affairs, with comiXology you’ll experience and enjoy comics like never before.- Read all your comiXology comic books and graphic novels.- Experience cinematic, immersive reading with Guided View technology and a reader that lets you easily scan, zoom and flip pages (two pages at a time on iPad!). - Search for and add books to your Wish List.- You can read your comiXology purchases on all your devices.- Enjoy our cloud-based platform with automatic sync across all of your devices.ComiXology's 50,000+ strong library includes:Marvel Comics: The Avengers, Iron Man, Spider-Man, Deadpool, Daredevil, Captain America, The Hulk, The Fantastic Four, Thor, Wolverine and more…DC Comics: Batman, Justice League, Superman, Man of Steel, Green Lantern, Smallville, The Dark Knight, Watchmen, V for Vendetta, Sandman and more…Image Comics: The Walking Dead, Saga, The Adventures of Spawn, and more…IDW: Star Trek, Doctor Who, Judge Dredd, G.I. Joe, Angel, Transformers, Bloom County, My Little Pony, Teenage Mutant Ninja Turtles and more…Disney: Mickey Mouse, Cars, Toy Story, Donald Duck, Finding Nemo, The Lion King, Monsters, Inc., Tron, Epic Mickey and more…You’ll also find titles like Dilbert, Doonesbury, The Simpsons Comics, Red Sonja, The Green Hornet, Vampirella, Adventure Time, Diary of a Wimpy Kid, Atomic Robo and (you guessed it) many more!""ComiXology is changing how comics are read."" – TIME Magazine""Solves the problem of reading comics on the small screen."" – Wired Magazine""Best comic reader in the world!” – Our favorite (uncompensated) fanFIND US-------------------------------Twitter: @comixology Tumblr: comiXology","Free","Books","41.6 MB","comiXology","2 stars","268 Ratings","https://itunes.apple.com/us/app/comics-read-comic-books-graphic/id855282563?mt=8""
"
"SLAM magazine","Grind Media, LLC","***Free Trial Subscriptions Now Available!***Slam is the fastest way to bring home the entire world of hoops from playgrounds to high schools, college and the NBA.• Get your first issue free! Subscribe today and receive a 30 day free trial!---SUBSCRIPTIONS AVAILABLE---• ***1-year subscription for $8.99, subscription will start after 30 day FREE trial, and will automatically renew until cancelled.• Your subscription will be billed to your iTunes account upon confirmation of purchase.---SUBSCRIPTIONS WILL AUTO-RENEW---Your subscription will automatically renew at the end of the subscription period. At the end of the subscription period, you will be charged for another subscription period unless you turn off auto-renew in your iTunes account settings at least 24-hours before the end of the current period. No cancellation of the current subscription is allowed during the active subscription period.","Free","Sports","7.2 MB","Grind Media, LLC","3 stars","15 Ratings","https://itunes.apple.com/us/app/slam-magazine/id508853586?mt=8""
"
"Insta Shapes - Snap pics & frame photos to silhouette symbol & alter for posts on IG, Fbook, flicker, tagged & tumblr","Thomas Fauntleroy","“Simply the best app for turning your photos into creative artistic images!”  InstaShapes lets you crop and frame your pictures into custom shapes and words with filters, adjustments, colors and sharing!Main Features: *Crop/ frame your pics into custom shapes and words*Tons of custom shapes and words to choose from and more on the way  *Zoom, rotate and move both the picture and the shape for endless possibilites! *Use awesome new filters to edit your images *Adjust brightness, contrast and color saturation*Adjust the opacity of your shape or overlay*Change the color of your shape – lots of artistic colors to choose from!  *Take pictures with the in app camera or select from your photo library *Save pics to your photo library and share directly with friends  *Share directly to Instagram, facebook, Twitter, tumblr, flickr and more*Add #instashapes to your photos and follow us on Instagram All this for free? What?  Its true!   If you like InstaShapes please write a review in the app store and be sure to tell us what other features you would like to see!  You can also email us with issues or suggestions at 307apps@gmail.com Peace!","Free","Photo & Video","60.6 MB","Thomas Fauntleroy","4 and a half stars","870 Ratings","https://itunes.apple.com/us/app/insta-shapes-snap-pics-frame/id647623485?mt=8""
"
"Talking Ted LITE","NBCUniversal Media, LLC","Talking Ted is a soundboard mobile application that has animated video along with your favorite lines from the movie.  You can control Ted's actions and record a video of his actions to share with your friends!  Creator Seth MacFarlane brings his boundary-pushing brand of humor to the big screen for the first time as writer, director and voice star of Ted.  In the live action/CG-animated comedy, he tells the story of John Bennett (Mark Wahlberg), a grown man who must deal with the cherished teddy bear who came to life as the result of a childhood wish…and has refused to leave his side ever since.Look for Ted on Blu-ray, DVD and Digital Download 12/11.Enable WiFi to install application.","Free","Entertainment","40.9 MB","NBCUniversal Media, LLC","3 and a half stars","63 Ratings","https://itunes.apple.com/us/app/talking-ted-lite/id532604210?mt=8""
"
"GlucoSuccess","The Massachusetts General Hospital","GlucoSuccess is powered by Apple’s new ResearchKit, allowing you to participate in a medical research study focused on Pre-Diabetes & Diabetes.  Our study team at Massachusetts General Hospital hopes that this app will not only further research into Diabetes, but also help you gain insight into how your behaviors affect your health.GlucoSuccess helps you keep track of health behaviors important for people with type 2 diabetes, such as physical activity, diet, and taking your medicines. Data that you share through the app as part of the research study will create an unprecedented crowd-sourced database of health behaviors and glucose values from people just like you. Studying all this real-world data will help researchers understand how health behaviors influence blood glucose in real life, with a resolution greater than ever before.  Additionally, GlucoSuccess provides personalized insights into how your health behaviors relate to finger-stick blood glucose values, to help you manage your type 2 diabetes.  By combining a personal app and a research study, GlucoSuccess will help explore how the iPhone can enable new kinds of clinical research.Key Features:Record and track:-	Activity duration and intensity-	Diet information-	Blood glucose measurements-	Body weight-	Waist sizeProvide an integrated view of your health behaviors:-	Compare foods you ate before in-range/out-of-range blood glucose measurements-	Compare activity levels before in-range/out-of-range blood glucose measurementsReceive Notifications about:-	Logging your blood glucose-	Recording diet information through LoseItEligibility:  To join this study, you must meet the following criteria:-	Be 18 years of age or older-	Reside in the US-	Have an existing diagnosis of Pre-Diabetes or DiabetesHealthKit Data Access:The app will read and write the following fields from HealthKit with your permission:-	Height-	WeightThe app will read the following fields from HealthKit with your permission:-	Blood glucose-	Carbohydrates-	Dietary Calories-	Sugar-	Steps-	Biological SexThis app will read and/or write data from Apple's Health App with your permission.","Free","Medical","34.1 MB","THE MASSACHUSETTS GENERAL HOSPITAL","3 stars","61 Ratings","https://itunes.apple.com/us/app/glucosuccess/id972143976?mt=8""
"
"Battery Magic: Battery Life Battery Stats Battery Charge & Saver all in one!","myNewApps.com","The FREE Battery Life & Stats app. Precise Battery Monitor, Data & Battery Analytics with years of Battery Boost Features! The Battery Life & Battery Saver! Battery Usage & Tips included! Give your Battery a Boost Today with Battery Magic!The #1 Battery App has been updated for iOS 8 - iPhone 6 + and is FREE! Lots of Battery Stats and Custom Battery Themes!Offers the LARGEST Battery Display for your viewing pleasure!OVER 10,000,000 iPod/iPhone/iPad USERS LOVE USING BATTERY MAGIC! ALERT - The paid version, 'Battery Magic Elite' has Greater than 1% Accuracyand is ON SALE for 99¢ -  from $3.99!! Save $3.00!!!Battery Magic “FREE” 5.1 has been released with new battery themesadded: Now you can change the look and feel of your battery withexciting new themes to choose from! iOS 8 and iPhone 6 + compatible! If you like the FREE version, there is a PAID version called “BatteryMagic Elite” with great new features including Charge Alert, FullCycle Maintenance Charging and you can even use your OWN PHOTOS foryour battery themes! Accuracy greater than 1% Look what our users are saying about Battery Magic!""This App is 200% better than anything else out there. For the iPodTouch, it omit things that only the iPhone uses. It factors inutilities as to let us know how much time we have left on it. Greatstuff!!! Glad it's free.""The Ramey Blimp - 5 STARS""Awesome - Best Battery app. Insanely accurate. I use Battery Magic all the time.""Migulrocks - 5 STARS""If I could give this app more than 5 stars, I'd do it. Great job.""Cras411 - 5 STARS""Battery Magic is Nicely Done - A Sleek & Simple Battery Meter. Fantastic!""PowerHouse - 5 STARS Usage in Hours and Minutes- Game Play 3D- Game Play- Talk Time- 3G Internet- Wi-Fi Internet- Video Playback- Audio Playback- Standby Time- iPod touch Video Play Time- iPod touch Audio Play Time- Time To Fully Re-Charge the BatteryBattery Magic FREE 5.0 has been thoroughly tested on all the devicesin our lab, including the new iPhone 6 +, iOS 7 and now iOS 8Compatible with OS 4.3/8.xx","Free","Business","7.4 MB","infoSpider, Inc.","4 and a half stars","59 Ratings","https://itunes.apple.com/us/app/battery-magic-battery-life/id326132785?mt=8""
"
"Color Effects FX HD Free - ReColor & Splash Photo Effect Editor for FB,gmail","LV GUANGSHEN","Color Effects FX HD lets you quickly and easily give photos a dramatic look by converting them to black and white, while keeping your chosen details in color. This effect draws the viewers' attention to the colored areas, creating striking images.The intuitive and responsive multi-touch user interface makes Color Effects FX HD amazingly easy and fun to use.Use your finger as a brush to ""paint"" sections of your image black and white, or to bring back the original color.Features:- Choose photos to edit from your iPhone photo library or Camera.- Save and share your edited images.- Choose different size of brushes.- Zooming in and out using the two-finger pinching gesture allows you to work on details with pixel-accuracy.- Hide the toolbars in full screen mode.","Free","Photo & Video","14.6 MB","LV GUANGSHEN","3 and a half stars","400 Ratings","https://itunes.apple.com/us/app/color-effects-fx-hd-free-recolor/id597847507?mt=8""
"
"Real Estate - Homes for Sale, Apartments for Rent","Trulia, Inc","""Best way to house hunt, hands down!"" ""Great app, very useful and easy to use"" ""Must-have app for the home buyer or renter"" Trulia’s top-rated real estate app makes searching for a home easier than ever. With just a tap, you can see homes for sale or apartments for rent near you. Refine your search by location, home features, and more. Or simply enter keywords to see real estate listings just right for you. Store your criteria to get alerts when new homes that match your search hit the market, or when a property nearby is listed. And with our newest feature, boards, you can organize, narrow, and share your favorite homes with friends, family, or by yourself. Now more immersive than ever, you can scroll through homes directly from the map, and quickly compare properties with full-bleed photo snapshots. Then go beyond the home: explore a neighborhood with full-screen interactive maps showing crime, schools, amenities and more. The Trulia real estate app is the easiest, most pleasing way to get the real estate info you crave - while at home, or on the go. Key features: • NEW on iPhone! Boards: the simple way to organize, narrow, and share your favorite homes.• Instant Search: Using GPS, instantly see nearby homes for sale, open houses, or apartments for rent.• Custom Searches: Add search filters like price, neighborhood, number of beds and more. • Full-screen Photos: Scroll through vivid, full-screen photos of homes. • Digestible Info: Get helpful property info and home facts in a simple-to-use format. • Instant Updates: Get notified when new properties that meet your search criteria are listed• Nearby Home Alerts: Get instantly alerted when homes near you hit the market.• Instant Updates: Get alerts when the status of homes you are following changes. • Local Info: Get school ratings and median price information for any city. Also see nearby schools, restaurants and grocery stores on a map. • Interactive Maps: See maps showing crime, school zones, average prices and more. • Mortgage Calculator: Get personalized rates and calculate your mortgage. • Anytime Access: Log in to see your saved searches and homes across all your devices. • Connect w/Agents: Quickly contact relevant real estate agents. We’d love to hear your feedback! Email us anytime at iPhone@trulia.com. Note: Trulia is only for properties in the USA at this time.Disclaimer: Continued use of GPS running in the background can dramatically decrease battery life.","Free","Lifestyle","30.8 MB","Trulia, Inc","4 stars","337 Ratings","https://itunes.apple.com/us/app/real-estate-homes-for-sale/id288487321?mt=8""
"
"FORTUNE Magazine","Time Inc.","Experience FORTUNE Magazine on your iPad or iPhone! FORTUNE covers the entire field of business, including specific companies and business trends, tech innovation prominent business leaders, and new ideas shaping the global marketplace. FORTUNE is particularly well known for its exceptionally reliable annual rankings of companies. Examples include the ""FORTUNE 500,"" which ranks the world's companies by gross revenue, and the ""Best Companies to Work For,"" which has become an industry benchmark. FORTUNE furthers understanding of the economy, provides implementable business strategy, and gives you the practical knowledge you need to maximize your own success.FEATURES • Each digital issue of FORTUNE includes all of the news and features in the print edition • Instant stock quotes and performance metrics on featured companies, including those on our trademarked FORTUNE 500 and Fastest Growing Companies lists • Embedded videos featuring Q&A; with executives • Enhanced photo galleries with behind the scenes extras SUBSCRIPTION OPTIONS This app is free to download, and getting full access to FORTUNE Magazine is simple. Current subscribers have access to the magazine. • 1-year subscription - $19.99 (automatically renewed until cancelled) • Single issue -- $5.99 (non-subscription)SUBSCRIBERS AUTOMATIC RENEWAL FEATUREYour subscription will be charged to your iTunes account at confirmation of purchase and will automatically renew unless auto-renew is turned off at least 24-hours before the end of your current period. Your iTunes account will automatically be charged at the same price for renewal, as stated above, within 24-hours prior to the end of the current period.Current subscribers may not be cancelled during the active subscription period, but you can manage your subscription and/or turn off auto-renewal by visiting your iTunes Account Settings after purchase. NOTE: WHEN PURCHASING A SUBSCRIPTION OR SINGLE-COPY OF THIS TITLE, YOU AGREE TO THE PRIVACY POLICY AND TERMS OF SERVICE WHICH CAN BE VIEWED BY GOING TO: https://subscription.timeinc.com/storefront/privacy/fortune/generic_privacy_new.html?dnp-source=M https://subscription.timeinc.com/storefront/privacy/fortune/privacy_terms_service.html","Free","Business","5.9 MB","TI Media Solutions Inc.","3 stars","44 Ratings","https://itunes.apple.com/us/app/fortune-magazine/id382920959?mt=8""
"
"Music Studio Lite","Alexander Gross","Music Studio offers a complete music production environment for the iPad/iPhone/iPod Touch with features and a sound quality previously only known to desktop applications and expensive audio hardware.It combines a piano keyboard, 11 studio-quality instruments (118 in the full version), a fully fledged 127-track sequencer, extensive note editing, reverb, real-time effects and much more on a user-friendly interface.AWARDS & REVIEWS OF THE FULL VERSION• ""A recent composition of mine started on the iPhone with Music Studio"" - Jason Hayes, lead composer of ""World of Warcraft""• ""GarageBand on your iDevice"" - TouchMyApps.com• ""Music Studio is loaded to the brim with features and is a no brainer for composers"" - AppAdvice.com• ""If you’re at all serious about your music you can’t really afford to miss out on this app."" - razorianfly.com• ""Music Studio justifies the purchase of an iDevice if you're really into it."" - appfreakblog.com• Awards from BestAppEver.com, iPhoneAppsPlus.com, apps4idevices, Palm SoundsFEATURES• Photorealistic, dynamically configurable 60-key keyboard (85 in the full version) • Instant positioning via the slide gesture and resize with the pinch gesture• Drum pads, chord pads and chord programming• 11 studio-recorded instruments (16bit 44.1kHz sampled from real instruments) • Release and attack time configurable per instrument • Sustain samples • Pitch bend wheel and accelerometer control• Audio tracks:  • Microphone recording  • AudioCopy & AudioPaste  • iPod library or wav/mp3/AAC/ogg file import  • Waveform and audio region editing  • Record up to 24 channels simultaneously with CoreAudio (class compliant) hardware• Sampler to a create custom instrument or kit from audio files and recordings• Background audio playback and recording• Low-latency, highly optimized, 128x polyphony, battery saving audio engine• 10 drum loops• High-quality reverb, resonant filter, compressor and limiter effects• 127-track sequencer • Beat & metronome settings (tempo, signature) • Mute, solo, effect bus, pan and volume adjustment for each track • Edit tracks, bars and even individual notes:   Draw, quantize, transpose, repeat, move, length, velocity, etc.• Unlimited undo and redo• Detailed in-app help• Play or record 2 different instruments at the same time with 2 keyboard rows• iPhone and iPad Retina Display supported• Compatible audio hardware: iRig, iRig Mic, Line 6 Mobile In, Apogee Jam, Blue Mikey, Alesis IO Dock and many more.LIMITATIONS OF THE LITE VERSION• Saving, exporting and sharing is disabled, hence only one song can be created• Only 11 instead of 118 instruments are available• The number of audio tracks is limited to 2 (up to 127 in the full version)• Only 1 user instrument or kit can be created (unlimited in the full version)• The keyboard is limited to 5 octaves instead of 7 (85 keys)• 6 Effects are not available: Delay, EQ, Amp, Phaser, BitCrusher, StereoWidener• Only 10 instead of 100 beats• The full version features iTunes file sharing and a WiFi server for exchanging files with your computer.• MIDI import/export is disabled.• The full version supports Audiobus.• No add-on packages (+60 instruments)• No external MIDI hardware is supported. The full version is compatible with:CoreMIDI (MIDI in and out), Virtual MIDI, Line 6 MIDI Mobilizer I & II, Akai SynthStation 25, iRig, iRig Mic, iRig MIDI, Yamaha i-MX1, Apogee Jam, Blue Mikey, Alesis IO Dock, iConnectMIDI, Line 6 Mobile Keys, Line 6 Mobile In, Tascam iU2 and many more.Visit the forum at www.xewton.com - Questions, feedback and bug reports are welcome!Video tutorials are available on the Xewton YouTube channel.","Free","Music","94.2 MB","Alexander Gross","4 stars","55 Ratings","https://itunes.apple.com/us/app/music-studio-lite/id378356692?mt=8""
"
"The Homework App - Your Class Assignment Planner","Eco Designs Ltd.","*IMPORTANT* - Please ensure you've updated to the latest version of iOS to ensure the app runs smoothlyNever forget your homework with The Homework App. Add, View and Complete your homework the easy way. With The Homework App you can...- Color code your subjects!- Calendar, see your tasks on a daily, monthly or yearly basis- Dashboard to see what's up- Add subtasks, a convenient way to organize projects and tasks that have multiple steps- Pictures say a 1000 words, take a photo and attach it to your task- Add your instructor's details so you can stay in the loop- Make sure you don't forget your homework with reminders- Get help with your homeworkDeveloped by The App Shop LimitedFor support visit: http://xxius.helpshift.com or email: kerman@theappshop.co.nz","Free","Education","12.2 MB","jaspreet kohli","4 and a half stars","187 Ratings","https://itunes.apple.com/us/app/homework-app-your-class-assignment/id561371952?mt=8""
"
"Free Text Tones - Customize your new text alert sounds","MobGen","Download the app and get over 100 free TEXT TONES to personalize your iPhone.Sick of the same boring tones and sounds on your phone?  Add some personality to your iPhone.  SET A CUSTOM TONE FOR EACH FRIENDWant to hear a unique tone each time you’re your friend sends a text message?  Download this app!  Perfect for when your phone is in your pocket or while you are driving.UNLIMITED FREE DOWNLOADS* Download this app and you can download as many tones as you want for free.  * Share with friends for free.* Stop paying for each tone. Save moneyCrafted with detail from the #1 Ringtone and Alert Tone Developer on AppStore since 2009.","Free","Utilities","25.7 MB","MobGen","4 stars","36 Ratings","https://itunes.apple.com/us/app/free-text-tones-customize/id464955043?mt=8""
"
"Bitstrips","Bitstrips","• Turn yourself into an expressive cartoon character• Instantly share comics starring you and your friends - including jokes, greeting cards and status updates• Choose from thousands of customizable scenes, plus new ones daily• NEW! Add photo backgrounds to your comics and make the possibilities truly endlessJoin millions around the world using Bitstrips as a fun and visual way to communicate with friends.","Free","Entertainment","20.9 MB","Bitstrips Inc.","4 and a half stars","277 Ratings","https://itunes.apple.com/us/app/bitstrips/id694701214?mt=8""
"
"Sxy Mag for Men: Weekly Magazine Issues on Men's Health & Fitness How to Become a Casanova & Entrepreneur","Fabian Lozano","The #1 Most Exclusive Men's Magazine for iPad & iPhonesExclusive Weekly Issues just for VIP's like yourself. - The Most Valuable Sex / Dating ,Business, Travel & Health / Spiritual Awakening Advice.- Join the Sxy Mag Community & Enjoy the Beautiful SXY Girl of The Week!- Download the App and enjoy your FREE Magazine Issues for your Viewing pleasure.( A $20 Dollars Value! )SUBSCRIBE NOWSxy Mag for Men Subscriptions Available: Yearly Subscription for Only $59.99 Get more than 80+ Magazine Back Issues!( Just $1.25 Dollars per Week! )Subscribe NOWEnjoy!-------------------Payment for all purchases will be charged to your iTunes account at the confirmation of your purchase. SUBSCRIBERS AUTOMATIC-RENEWAL FEATURE: Your subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Please go to www.sxymag.com for more information.","Free","Sports","20.6 MB","Fabian Lozano","4 stars","111 Ratings","https://itunes.apple.com/us/app/sxy-mag-for-men-weekly-magazine/id598773183?mt=8""
"
"Vision Test","3 Sided Cube","THE #1 MEDICAL APP OF 2010! ### FEATURES ###- Visual Acuity Test- Astigmatism Test- Duochrome Test- Colour Test- Far field vision test- Optician Finder- Eye Quiz - Eye Advice and facts- iPhone / iPod / iPad support### WHAT PEOPLE HAVE BEEN SAYING ###IT WORKS!This app is great! I have had astigmatism since I was 3, and it actually picked it up without having to look at my eyes! It’s a good app to check your progress in between check-ups.- Danibabes TOTES AMAZING! Omg this app is freakin’ accurate! I have glasses because I have astigmatism, this app told me I had one! I recommend this app to everyone (and it’s free!) it’s like going to a real eye doctor, but in the comfort of your own home :D- whatthey’rethebest VERY USEFUL Discovered that I in fact have an astigmatism which I was unaware of! Very informative extremely impressed, would recommend to all! - PixlylixGREATIt was a great test. Made me open my eyes. No joke. I am going for an eye appointment this very afternoon.- Debi Kester### WHY DOWNLOAD ###You receive regular reminders in the post to get your eyes tested and you don't respond, you just stick them straight in the bin. You're probably one of the 40% of people that haven’t had your eyes tested in the last two years and although you are convinced they're fine, you find that your vision isn't quite as good as it used to be; but you don’t have time to go down to the opticians to be sure, and to be quite honest you can’t really be bothered. Sound familiar? Introducing, the all new Vision Test App: an eye test in the palm of your hand.From Visual Acuity, Astigmatism and Colour Tests - Vision Test will evaluate your eyes in a variety of different ways, all from the comfort of your own home. If it turns out you really do need to go the optician, the app will let you know; and even locate your nearest one!","Free","Medical","21.0 MB","3 SIDED CUBE DESIGN LTD","3 and a half stars","72 Ratings","https://itunes.apple.com/us/app/vision-test/id380288414?mt=8""
"
